,Ids
7319,1280872
7320,1236750
7321,1017136
7322,1202553
7323,1052578
7324,1104705
7325,1059955
7326,1037773
7327,1035606
7328,1294326
7329,1280988
7330,1123556
7331,1038869
7332,1001906
7333,1232754
7334,1038443
7335,1017454
7336,1093665
7337,1127845
7338,1112783
7339,1115367
7340,1212567
7341,1096540
7342,1003011
7343,1131958
7344,1205161
7345,1040960
7346,1125273
7347,1255940
7348,1005375
7349,1039318
7350,1039849
7351,1025457
7352,1054295
7353,1219014
7354,1123050
7355,1038915
7356,1018655
7357,1129457
7358,1297759
7359,1021559
7360,1232460
7361,1125184372
7362,1126067
7363,1027034
7364,1128159
7365,1021893
7366,1095560
7367,1034782
7368,1261975
7369,1003267
7370,1233149
7371,1261886
7372,1173600
7373,1039660
7374,1007769
7375,1289748
7376,1119761
7377,1040324
7378,1005677
7379,1017837
7380,1266543
7381,1227572
7382,1034499
7383,1021915
7384,1249266
7385,1036211
7386,1241346
7387,1261983
7388,1006231
7389,1023594
7390,1023071
7391,1292285
7392,1052110
7393,1085425
7394,1017934018
7395,1035940
7396,1020676
7397,1057553
7398,1193643
7399,1225359
7400,1118528
7401,1040219
7402,1232762
7403,1266756
7404,1266560
7405,1037498
7406,1263307
7407,1016555
7408,1260707
7409,1220675
7410,1097148
7411,1227491
7412,1048759
7413,1034766
7414,1004549
7415,1005090
7416,1017691
7417,1034715
7418,1277952
7419,1046870
7420,1113070
7421,1295136
7422,1004433
7423,1203118
7424,1266160
7425,1097970
7426,1023160
7427,1203576
7428,1045555442
7429,1214039
7430,1182994
7431,1254090
7432,1004948
7433,1096486
7434,1123211
7435,1040260
7436,1283448
7437,1257218
7438,1046837
7439,1183559
7440,1250760
7441,1045253
7442,1204378
7443,1117319
7444,1096850
7445,1130161
7446,1020641
7447,1262238
7448,1016806
7449,1004239
7450,1217542
7451,1245813
7452,1034120
7453,1283359
7454,1227521
7455,1122886
7456,1259334
7457,1261657
7458,1132164
7459,1030060
7460,1000489
7461,1054627
7462,1041223
7463,1107887
7464,1258354
7465,1259717
7466,1037927
7467,1038648
7468,1263331
7469,1036955
7470,1019082
7471,1191020
7472,1046489
7473,1262769
7474,1034936
7475,1099361
7476,1241184
7477,1190741
7478,1007165
7479,1258192
7480,1127926
7481,1002678
7482,1299549
7483,1131656
7484,1034200
7485,1039628
7486,1181971
7487,1117300
7488,1040413
7489,1179799
7490,1040057
7491,1236954
7492,1020722464
7493,1057936
7494,1052101
7495,1123351
7496,1049593
7497,1110942
7498,1029207
7499,1035614
7500,1042700
7501,1050273
7502,1017683
7503,1023330
7504,1005049
7505,1126016
7506,1050605
7507,1100424
7508,1031643
7509,1262181
7510,1055461
7511,1016512
7512,1125591
7513,1004468
7514,1297716
7515,1002660
7516,1002880
7517,1259946
7518,1098659
7519,1034707
7520,10189811118
7521,1087355
7522,1022555
7523,1040367
7524,1021761
7525,1184105
7526,1178741
7527,1242245
7528,1245112
7529,1203282
7530,1096397
7531,1037790
7532,1193945
7533,1079921
7534,1021591
7535,1117009
7536,1173936
7537,1263234
7538,1254430
7539,1002350
7540,1052195159
7541,1133268
7542,1204114
7543,1016792
7544,1048988
7545,1024582
7546,1123572
7547,1020056
7548,1097873
7549,1021222
7550,1277936
7551,1025651
7552,1018906
7553,1262815
7554,1051008
7555,1004344
7556,1260200
7557,1038362
7558,1277502
7559,1096990
7560,1022962
7561,1007335
7562,1181998
7563,1023772
7564,1122320
7565,1255622
7566,1294938
7567,1107674
7568,1128477
7569,1001108
7570,1112180
7571,1128221
7572,1045474
7573,1239040
7574,1006835
7575,1265849
7576,1112643
7577,1035584
7578,1098195
7579,1253492
7580,1036114
7581,1096494
7582,1038346
7583,1259741
7584,1294822
7585,1035894
7586,1040022
7587,1275011
7588,1193791
7589,1022040
7590,1011910
7591,1003828
7592,1001884
7593,1048341
7594,1217879
7595,1047655
7596,1007173
7597,1036165
7598,1126733
7599,1020102
7600,1030680
7601,1273744
7602,1029428
7603,1132180
7604,1021273
7605,1274155
7606,1297511
7607,1037820
7608,1000381
7609,1046020
7610,1049526
7611,1098764
7612,1007360
7613,1032259
7614,1263153
7615,1091506
7616,1292390
7617,1037544
7618,1096273
7619,1044990
7620,1067281
7621,1215043
7622,1017918
7623,1114158
7624,1204580
7625,1122576
7626,1052241
7627,1021265
7628,1281062
7629,1053183
7630,1001558
7631,1265881
7632,1284576
7633,1098713
7634,1033727
7635,1133055
7636,1118056
7637,1133381
7638,1097300
7639,1046780
7640,1018272
7641,1273507
7642,1020846
7643,1112821
7644,1219332
7645,1120255
7646,1259970
7647,1135880
7648,1266667
7649,1038761
7650,1001469
7651,1182943
7652,1018078
7653,1028065
7654,1118730
7655,1055690
7656,1258940
7657,1288253
7658,1109251
7659,1040103
7660,1123130
7661,1019791
7662,1020137
7663,1124218
7664,1003925
7665,1122479
7666,1026569
7667,1182927
7668,1303198
7669,1266055
7670,1098241
7671,1004751
7672,1039229
7673,1024442
7674,1277677
7675,1219600
7676,1193554
7677,1037080
7678,1294911
7679,1128736470
7680,1116940
7681,1254065
7682,1268937
7683,1039911
7684,1124013
7685,1204513
7686,1020412
7687,1262203
7688,1224778
7689,1059661
7690,1001361
7691,1046357
7692,1194240
7693,1018450
7694,1118420
7695,1020854
7696,1303171
7697,1021486
7698,1005626
7699,1122274
7700,1004123
7701,1219804
7702,1123114
7703,1099108
7704,1099230
7705,1099469
7706,1277049
7707,1002589
7708,1105361
7709,1037510
7710,106801
7711,1294512
7712,1022288
7713,1210769
7714,1180169
7715,1255711
7716,1304917
7717,1108794
7718,1133829
7719,1003127
7720,1019406
7721,1024116
7722,1242237
7723,1123467
7724,1023624
7725,1233025
7726,1091328
7727,1274139
7728,1283499
7729,1023039
7730,1051032
7731,1034391
7732,1017411
7733,1112082
7734,1099795
7735,1194003
7736,1035096
7737,1037170
7738,1097628
7739,1206303
7740,1131095
7741,1280732
7742,1254880
7743,1042548
7744,1286676
7745,1194143
7746,1025384
7747,1277723
7748,1038605
7749,1296493
7750,1100459
7751,1297724
7752,1211889
7753,1001060
7754,1006207
7755,1055852
7756,1262009
7757,1255690
7758,1041266
7759,1220020
7760,1116401
7761,1047604
7762,1017527
7763,1202189
7764,1236768
7765,1047710
7766,1131494
7767,1291467
7768,1112171
7769,1232398
7770,1183524
7771,1109952
7772,1115391
7773,1045016
7774,1254782
7775,1025376
7776,1005839
7777,1057618
7778,1202480
7779,1233165
7780,1123360
7781,1017403
7782,1292188
7783,1092251
7784,1036530
7785,1124307
7786,1262980
7787,1123122
7788,1093444
7789,1048570
7790,1039741
7791,1018930
7792,1042530
7793,1006304
7794,1092804
7795,1225448
7796,1303953
7797,1126261
7798,1128345
7799,1034227
7800,1048465
7801,1058304
7802,1215418
7803,1294563
7804,1048791
7805,1225537
7806,1094637
7807,1110900
7808,1109901
7809,1033859
7810,1035010
7811,1134876
7812,1052780
7813,1034871
7814,1054520
7815,1107682
7816,1204980
7817,1266608
7818,1099701
7819,1259920
7820,1053590
7821,1052411
7822,1047515
7823,1135821
7824,1037013
7825,1027921
7826,1052039
7827,1025309
7828,1057332
7829,1003607
7830,1017314
7831,1097830
7832,1036580
7833,1098187
7834,1260243
7835,1206540
7836,1303961
7837,1127870
7838,1112520
7839,1018949
7840,1193651
7841,1035690
7842,1022954
7843,1042858
7844,1254871
7845,1211250
7846,1056263
7847,1091492
7848,1022199
7849,1025368
7850,1099906
7851,1036173
7852,1049798
7853,1101145
7854,1021168
7855,1044869
7856,1096109168
7857,1135813
7858,1225286
7859,1263692
7860,1193597
7861,1005170
7862,1219375
7863,1263676
7864,1270346
7865,1291394
7866,1093240
7867,1021095
7868,1118447
7869,1003950
7870,1135856
7871,1129309
7872,1131630
7873,1033824
7874,1059440
7875,1110322
7876,1028502
7877,1004760
7878,1116630
7879,1020714
7880,1026909
7881,1122703
7882,1036262
7883,1019279
7884,1017446
7885,1120379
7886,1273426
7887,1115227
7888,1129481
7889,1262459
7890,1254898
7891,1020374
7892,1043277
7893,1114506
7894,1018752
7895,1028960
7896,1176595
7897,1266551
7898,1301730
7899,1005081
7900,1214071
7901,1024965
7902,1115200
7903,1241389
7904,1204440
7905,1035282
7906,1026704
7907,1212435
7908,1032704
7909,1239325
7910,1022377
7911,1259911
7912,1018329
7913,1099515
7914,1206494
7915,1054384
7916,1016423
7917,1098705
7918,1114972
7919,1219774
7920,1018124
7921,1096168
7922,1018540
7923,1001680
7924,1024841
7925,1095986
7926,1277138
7927,1126687
7928,1116517
7929,1003917
7930,1126393
7931,1254472
7932,1129341
7933,1020080
7934,1023454
7935,1048147
7936,1054759
7937,1123890
7938,1044400
7939,1018850
7940,1183397
7941,1259741583
7942,1109162
7943,1038389
7944,1021125
7945,1049615
7946,1236393
7947,1017004
7948,1211340
7949,1018477
7950,1002457
7951,1044044
7952,1262190
7953,1022326
7954,1205030463
7955,1233181
7956,1213296
7957,1039814
7958,1086308
7959,1002180
7960,1258346
7961,1219731
7962,1110985
7963,1233890
7964,1036041
7965,1091590
7966,1293737
7967,1303201
7968,1086502
7969,1262173
7970,1017705
7971,1281224
7972,1041312
7973,1206354
7974,1037072
7975,1094963
7976,1110276
7977,1027670
7978,1028413
7979,1274775
7980,1301810
7981,1023470
7982,1017608
7983,1118544
7984,1249630
7985,1217356
7986,1277650
7987,1296272
7988,1109278
7989,1286684
7990,1242318
7991,1021311
7992,1033930
7993,1037340
7994,1205307
7995,1019066
7996,1259440
7997,1004190
7998,1056077
7999,1280430
8000,1202049
8001,1039601
8002,1132016
8003,1019252
8004,1111086
8005,1098993383
8006,1245104
8007,1024906
8008,1058614
8009,1205277
8010,1095170
8011,1099477
8012,1252488
8013,1034790
8014,1027778
8015,1282328
8016,1003003
8017,1117998
8018,1225057
8019,1035517
8020,1057448
8021,1040529
8022,1215396
8023,1005006
8024,1004026
8025,1040545
8026,1121936
8027,1113577
8028,1003364
8029,1042300
8030,1128051
8031,1037269
8032,1292510
8033,1219391
8034,1128248
8035,1047434
8036,1270699
8037,1021460
8038,1304879
8039,1101340
8040,1294300
8041,1026011
8042,1273736
8043,1017985
8044,1019120
8045,1095226
8046,1007556
8047,1026119
8048,1296302
8049,1262742
8050,1035100
8051,1217330
8052,1038850
8053,1102214
8054,1227556
8055,1018183
8056,1183362
8057,1203541
8058,1250787
8059,1280724
8060,1025643
8061,1032550
8062,1053477
8063,1134663
8064,1017055
8065,1058649
8066,1100378
8067,1202375
8068,1098152
8069,1098543
8070,1252879
8071,1037765
8072,1112074
8073,1206613
8074,1283391
8075,1277405
8076,1266152
8077,1044877
8078,1295721
8079,1036840
8080,1285050
8081,1098969
8082,1112120
8083,1260944
8084,1017560
8085,1089013
8086,1027883
8087,1266578
8088,1096940163
8089,1063669
8090,1023942
8091,1109707
8092,1295845
8093,1022890
8094,1053051
8095,1099540
8096,1190725
8097,1266241
8098,1206192
8099,1193910
8100,1100955
8101,1277235
8102,1006452
8103,1039822
8104,1098578
8105,1299956
8106,1010263
8107,1112996
8108,1094785
8109,1118986
8110,1035320
8111,1116932
8112,1180100
8113,1042211
8114,1219901
8115,1289870
8116,1203290
8117,1242180
8118,1126199
8119,1204491
8120,1019341
8121,1227483
8122,1113933
8123,1018817
8124,1255010
8125,1098756
8126,1005154
8127,1110470
8128,1117343
8129,1274880
8130,1118340
8131,1056310
8132,1099655
8133,1034995
8134,1194585
8135,1256661
8136,1096419
8137,1251767
8138,1100645
8139,1113950
8140,1025341
8141,1041550
8142,1305220
8143,1301721
8144,1117882
8145,1180118
8146,1119788
8147,1030213
8148,1124420
8149,1093088
8150,1112325
8151,1113909
8152,1259997
8153,1038680
8154,1261282
8155,1130846
8156,1294440
8157,1003372
8158,1023543
8159,1100696
8160,1107810
8161,1123904
8162,1279459
8163,1035240
8164,1098330
8165,1005316
8166,1041517
8167,1225200
8168,1058150
8169,1099639
8170,1005553
8171,1097059
8172,1259482
8173,1262530
8174,1108506
8175,1019627
8176,1024558
8177,1098543162
8178,1003186
8179,1120190
8180,1133241
8181,1061186
8182,1266764
8183,1294288
8184,1113275
8185,1063952
8186,1118668
8187,1039636
8188,1284266
8189,1262688
8190,1022334
8191,1278690
8192,1286757
8193,1004166
8194,1214071505
8195,1263196
8196,1227823
8197,1036920
8198,1034855
8199,1133357
8200,1111043
8201,1030949
8202,1237004
8203,1039393
8204,1241699
8205,1000667
8206,1123408
8207,1241044
8208,1286749
8209,1038249
8210,1232991
8211,1133276
8212,1018027
8213,1022008
8214,1100602
8215,1056190
8216,1219308
8217,1133403
8218,1116282
8219,1132156
8220,1258923
8221,1040383
8222,1035053
8223,1258907
8224,1023667
8225,1262017
8226,1133314
8227,1245775
8228,1131966
8229,1017179
8230,1241192
8231,1294555
8232,1219618
8233,1032810
8234,10029531163
8235,1294296
8236,1092286
8237,1056298
8238,1254073
8239,1279270
8240,1237047
8241,1026151
8242,1039547
8243,1281151
8244,1026186
8245,12175421064
8246,1040340
8247,1040197
8248,1024272
8249,1029940
8250,1001078
8251,1054686
8252,1036416
8253,1217658
8254,1040685
8255,1285777
8256,1107844
8257,1022318
8258,1119745
8259,1023136
8260,1133330
8261,1297660
8262,1108026
8263,1038540
8264,1022628
8265,1027972
8266,1018981
8267,1133187
8268,1026372
8269,1279564
8270,1032178
8271,1046810
8272,1002066
8273,1135902
8274,1027980
8275,1203010
8276,1114476
8277,1024647
8278,1183400
8279,1294571
8280,1129384
8281,1245325278
8282,1125451
8283,1114000
8284,1245805
8285,1024159
8286,1225413
8287,1025422
8288,1037005
8289,1016547
8290,1052373
8291,1183370
8292,1020455
8293,1021621
8294,1238523
8295,1219863
8296,1122975
8297,1054082
8298,1021869
8299,1017896
8300,1026305
8301,1268872
8302,1027522
8303,1277570
8304,1099582
8305,1044222
8306,1049950
8307,1003151
8308,1263218
8309,1116959
8310,1205269
8311,1042521
8312,1223062
8313,1114930
8314,1109090
8315,1286765
8316,1025260
8317,1023055
8318,1112589
8319,1027492
8320,1261991
8321,1028324
8322,1258826
8323,1022598
8324,1059629
8325,1298127
8326,1118633
8327,1241508
8328,1269003
8329,1202472
8330,1101170
8331,1205811
8332,1268856
8333,1286773
8334,1101064
8335,1026356
8336,1098942
8337,1118676
8338,1025635
8339,1044338
8340,1194186
8341,1123203
8342,1055909
8343,1027468
8344,1004417
8345,1241494
8346,1123190
8347,1097075
8348,1202499
8349,1025716
8350,1239180
8351,1040090
8352,1006290
8353,1039938
8354,1019970
8355,1001256
8356,1034260
8357,1116410
8358,1007904
8359,1063448
8360,1217470254
8361,1035266
8362,1241516
8363,1117122
8364,1232983
8365,1028790
8366,1036149
8367,1005111
8368,1182625
8369,1019708
8370,1036831
8371,1053400
8372,1257471
8373,1039482
8374,1041045
8375,1118706
8376,1001345
8377,1020579
8378,1292536
8379,1027484
8380,1274830
8381,1118684
8382,1294334
8383,1099140
8384,1255924
8385,1095315934
8386,1122851
8387,1255002
8388,1225499
8389,1038303
8390,1023012
8391,1037196
8392,1020293
8393,1046276
8394,1259571
8395,1122304
8396,1039202
8397,1018744
8398,1035703
8399,1277154
8400,1018345
8401,1118692
8402,1122860
8403,1122908
8404,1087460
8405,1193805
8406,1296680
8407,1039520
8408,1095765
8409,1129295
8410,1057154
8411,1256750
8412,1097563
8413,1036319
8414,1029584
8415,1113569
8416,1122550
8417,1279289
8418,1296280
8419,1203533
8420,1023888
8421,1028553
8422,1133748
8423,1020870
8424,1035541
8425,1295748
8426,1233041
8427,1150928
8428,1100467
8429,1020790
8430,1297538
8431,1202405
8432,1296671
8433,1205005
8434,1051970
8435,1123769
8436,1133870
8437,1047175
8438,1036785
8439,1049127
8440,1035487
8441,1005863
8442,1059920
8443,1298119
8444,1058215
8445,1241362
8446,1247980
8447,1239058
8448,1030914
8449,1121910435
8450,1284118
8451,1125460
8452,1129562
8453,1179462
8454,1121235
8455,1124447
8456,1107909
8457,1251775
8458,1038907
8459,1091662
8460,1007513
8461,1119281
8462,1114344
8463,1135031
8464,1006908
8465,1101919
8466,1277111
8467,1129473
8468,1024752
8469,1018809
8470,1029193
8471,1092022
8472,1049330
8473,1045822
8474,1005260
8475,1021834
8476,1021192
8477,1115839
8478,1260057
8479,1212524
8480,1214225
8481,1027450
8482,1241370
8483,1023837
8484,1280910
8485,1182110
8486,1125770
8487,1041576
8488,1023730
8489,1092812
8490,1133225
8491,1022261
8492,1020862
8493,1020439
8494,1017900
8495,1050060
8496,1092944
8497,1126040
8498,1116436
8499,1122347
8500,1296299
8501,1097253
8502,1127357
8503,1097474
8504,1294415
8505,1027107
8506,1123840
8507,1095331
8508,1006479
8509,1023691
8510,1115243
8511,1288156
8512,1025805
8513,1027930
8514,1034723
8515,1241354
8516,1294784
8517,1280880
8518,1125885
8519,1292161
8520,1122436
8521,1056204
8522,1032593
8523,1225049
8524,1023187
8525,1216716
8526,1305000
8527,1260588
8528,1299867
8529,1036874
8530,1118358
8531,1034006
8532,1282883
8533,1179527
8534,1128086
8535,1043625
8536,1219570
8537,1286790
8538,1277758
8539,1193740
8540,1053167
8541,1018159
8542,1061224
8543,1262378
8544,1032151
8545,1024779
8546,1277170
8547,1267639
8548,1044940
8549,1046942
8550,1109693
8551,1177460
8552,1245821
8553,1273434
8554,1044516
8555,1025180
8556,1099043
8557,1048449
8558,1023535
8559,1099426
8560,1241320
8561,1122622
8562,1017870
8563,1061372
8564,1049011
8565,1020188
8566,1262220
8567,1020820
8568,1135830
8569,1135180
8570,1006967
8571,1274384
8572,1305026
8573,1003720
8574,1020463
8575,1294520
8576,1051580
8577,1284568
8578,1058320
8579,1257765
8580,1112198
8581,1280775
8582,1028987
8583,1034898
8584,1038028
8585,1038290
8586,1295624
8587,1025821
8588,1277740
8589,1022075
8590,1289829
8591,1299751
8592,1253948
8593,1025775
8594,1294636
8595,1100793
8596,1294717
8597,1258966
8598,1116851
8599,1253638
8600,1125656
8601,1191039
8602,1280805
8603,1213571
8604,1130080
8605,1113186
8606,1007548
8607,1111973
8608,1041258
8609,1214233
8610,1096788
8611,1281160
8612,1263250
8613,1203312
8614,1248898
8615,1053043
8616,1019317
8617,1018361
8618,1020927
8619,1100386
8620,1126296
8621,1181467
8622,1101854
8623,1099132
8624,1040286
8625,1126180
8626,1025686
8627,1253980
8628,1113127
8629,1006681
8630,1060228
8631,1034464
8632,1193716
8633,1027212
8634,1287141
8635,1184709
8636,1263293
8637,1129694
8638,1023144
8639,1026178
8640,1132024
8641,1262521
8642,1107950
8643,1257226
8644,1019724
8645,1274821
8646,1241206
8647,1295799
8648,1292072
8649,1017390
8650,1180177
8651,1285963
8652,1297473
8653,1296620
8654,1028383
8655,1263269
8656,1129570
8657,1135171
8658,1294474
8659,1179535
8660,1002775
8661,1114182
8662,1020005
8663,1102702
8664,1289730
8665,1055399
8666,1296604
8667,1258958
8668,1036882
8669,1071432
8670,1098047
8671,1096346
8672,1116738
8673,1020161
8674,1100068
8675,1114999
8676,1041622
8677,1034286
8678,1233882
8679,1098780
8680,1193767
8681,1100408
8682,1040677
8683,1110420
8684,1123858
8685,1281178
8686,1129287
8687,1045245
8688,1027875
8689,1280856
8690,1045792
8691,1253514
8692,1033921
8693,1032399
8694,1099132160
8695,1026917
8696,1096966
8697,1182129
8698,1021605
8699,1245724
8700,1277499
8701,1046519
8702,1095862
8703,1056891
8704,1284100
8705,1022865
8706,1117467
8707,1053710
8708,1275615
8709,1266217
8710,1241532
8711,1131532
8712,1043994
8713,1025783
8714,1272764
8715,1277472
8716,1299484
8717,1286137
8718,1254120352
8719,1099566
8720,1258850
8721,1107690
8722,1001736
8723,1029185
8724,1256840
8725,1301713
8726,1021672
8727,1003640
8728,1242199
8729,1116568
8730,1096362
8731,1112775
8732,1277081
8733,1101161
8734,1019643
8735,1133837
8736,1040766
8737,1039903
8738,1044575
8739,1023551
8740,1091611
8741,1027859
8742,1021770
8743,1038184
8744,1031996
8745,1100882
8746,1134418
8747,1124129
8748,1248910
8749,1215701
8750,1294318
8751,1109260
8752,1256726
8753,1039970
8754,1270745
8755,1047337
8756,1111892
8757,1037862441
8758,1036009
8759,1194011
8760,1028740
8761,1099817
8762,1113747
8763,1042270
8764,10309141122
8765,1021524
8766,1134302
8767,1038877
8768,1263528
8769,1043919
8770,1020978
8771,1110381
8772,1007505
8773,1289837
8774,1253816
8775,1297465
8776,1020692
8777,1241265
8778,1225103
8779,1193899
8780,1023756067
8781,1301985
8782,1212397
8783,1047353
8784,1212494
8785,1034600
8786,1094386
8787,1098900
8788,1016580
8789,1017268
8790,1100050
8791,1239376
8792,1096915
8793,1232797
8794,1048422
8795,1025481
8796,1116983
8797,1019368
8798,1028189
8799,1119966
8800,1110977
8801,1041452364
8802,1280040
8803,1273450
8804,1006363
8805,1007157
8806,1010700
8807,1113003
8808,1182013
8809,1027190
8810,1024329
8811,1283464
8812,1111752
8813,1007378
8814,1276670
8815,1032658
8816,1232282
8817,1058142
8818,1129422
8819,1255681
8820,1286846
8821,1266780
8822,1278614
8823,1003933
8824,1041070
8825,1217747
8826,1126458
8827,1194402
8828,1126717
8829,1117947
8830,1006150
8831,1022660
8832,1274031
8833,1022130
8834,1123939
8835,1125265
8836,1284525
8837,1110969
8838,1095846
8839,1019392
8840,1020552
8841,1003780
8842,1219340
8843,1304003
8844,1294385
8845,1108433
8846,1113631
8847,1019570
8848,1024590
8849,1022423
8850,1119753
8851,1203061
8852,1301802
8853,1117530
8854,1069322
8855,1024027
8856,1118382
8857,1098314
8858,1111922
8859,1128124
8860,1031031
8861,1296590
8862,1296256
8863,1102915
8864,1225294
8865,1135287
8866,1126083
8867,1130242
8868,1282913
8869,1016571
8870,1114611
8871,1123181
8872,1045288515
8873,1193619
8874,1025694
8875,1277847
8876,1027891
8877,1225421
8878,1096486935
8879,1019015
8880,1258877
8881,1125893
8882,1040170
8883,1043862
8884,1038257
8885,1027948
8886,1100530
8887,1193600
8888,1117335
8889,1042823
8890,1006916
8891,1036297
8892,1007130
8893,1126270
8894,1289896
8895,1038621
8896,1024388
8897,1070363
8898,1023632
8899,1034448
8900,1098420
8901,1134370
8902,1094343
8903,1267620
8904,1026380
8905,1256700
8906,1055593
8907,1294407
8908,1016814
8909,1277189
8910,1089293
8911,1266179
8912,1121650
8913,1134515
8914,1193775
8915,1020382
8916,1023713
8917,1098144
8918,1098640
8919,1121952369
8920,1262351
8921,1041690
8922,1001361080
8923,1263072
8924,1036513
8925,1215370
8926,1219766
8927,1204572
8928,1265946
8929,1027735
8930,1017497
8931,1124374
8932,1258931
8933,1287370
8934,1190768
8935,1286153
8936,1202430
8937,1066056
8938,1112651
8939,1046403
8940,1133799
8941,1292048
8942,1259385
8943,1217887
8944,1110004
8945,1020358
8946,1123785
8947,1133322
8948,1124927
8949,1203029
8950,1128760
8951,1096036
8952,1134019
8953,1040871
8954,1109235
8955,1305042
8956,1277367
8957,1206583
8958,1256785
8959,1002279
8960,1232274
8961,1099884
8962,1043358
8963,1262670
8964,1023314
8965,1263161
8966,1299476
8967,1182617
8968,1027719
8969,1133985
8970,1182978
8971,1301683
8972,1046098
8973,1119796
8974,1280945
8975,1259466
8976,1037218
8977,1058479
8978,1038036
8979,1270281
8980,1133306
8981,1099760
8982,1010581
8983,1113224
8984,1045385
8985,1026089
8986,1291602
8987,1284126
8988,1119060
8989,1123726
8990,1131621
8991,1099876
8992,1257315
8993,1181963
8994,1263226
8995,1183354
8996,1294580
8997,1097172
8998,1025856
8999,1213601
9000,1101714
9001,1253620
9002,1113984
9003,1099922
9004,1263170
9005,1130536
9006,1262513
9007,1102320
9008,1305115
9009,1025058
9010,1257269
9011,1108760
9012,1014269
9013,1130331
9014,1177362
9015,1045644
9016,1016903
9017,1004840
9018,1132075
9019,1129031
9020,1203550821
9021,1102028
9022,1127152
9023,1286196
9024,1095447
9025,1126059
9026,1024760
9027,1106180
9028,1099159
9029,1026224
9030,1292030
9031,1110411
9032,1241311
9033,1301780
9034,1193961
9035,1099370
9036,1039121
9037,1294733
9038,1123947
9039,1036440
9040,1020447
9041,1035924
9042,1257633
9043,1018230
9044,1096761
9045,1251490
9046,1099604
9047,1045903
9048,1019201
9049,1035754
9050,1050290
9051,1193953
9052,1035770
9053,1110144
9054,1133969
9055,1041126
9056,1219979
9057,1279297
9058,1042980
9059,1110519
9060,1285076
9061,1038672
9062,1023756
9063,1110918
9064,1127896
9065,1282905
9066,1048562
9067,1124471
9068,1116827
9069,1113542
9070,1283073
9071,10011831157
9072,1111833
9073,1102613
9074,1028138
9075,1036068
9076,1048520
9077,1027360
9078,1100157
9079,1041118
9080,1031015
9081,1094793
9082,1272799
9083,1262769894
9084,1045024
9085,1030868
9086,1094815
9087,1100580
9088,1114417
9089,1064428
9090,1018736
9091,1262947
9092,1034588
9093,1002287
9094,1010930
9095,1045555
9096,1110993
9097,1214845
9098,1049542
9099,1282336
9100,1113240
9101,1262939
9102,1117688
9103,1294431
9104,1019430
9105,1098993
9106,1017942
9107,1054961
9108,1257331
9109,1021885
9110,1118005
9111,1203304
9112,1274392
9113,1259377
9114,1038966
9115,1133217
9116,1021362
9117,1097601
9118,1129430
9119,1118323
9120,1004450
9121,1219995
9122,1055216
9123,1251481
9124,1296647
9125,1112104
9126,1041452
9127,1046616
9128,1286862
9129,1277030
9130,1112023
9131,1278657
9132,1263404
9133,1048309
9134,1241273
9135,1232258
9136,1051423
9137,1052209
9138,1047159
9139,1252887
9140,1110365
9141,1023373
9142,1003461
9143,1025414
9144,10062311148
9145,1007572
9146,1099396
9147,1296663
9148,1266063
9149,1304887
9150,1113194
9151,1046950
9152,1038150
9153,1110403
9154,1110292
9155,1043773
9156,1019490
9157,1126300
9158,1131362
9159,1241702
9160,1097580
9161,1236377
9162,1127853
9163,1241435
9164,1001051
9165,1042173
9166,1101226
9167,1035410
9168,1053914
9169,1128019
9170,1019163
9171,1037030
9172,1253646
9173,1238515
9174,1258869
9175,1030094
9176,1305050
9177,1227416
9178,1277707
9179,1125834
9180,1184679
9181,1277871
9182,1022768
9183,1038486
9184,1296698
9185,1037684
9186,1123564
9187,1233173
9188,1095692
9189,1062573
9190,1263064
9191,1097199
9192,1294377
9193,1296639
9194,1183591
9195,1062670
9196,1204599
9197,1257617
9198,1025899
9199,1099434
9200,1296582
9201,1122452
9202,1281011
9203,1262246
9204,1241710
9205,1128167
9206,1123742
9207,1101692
9208,1026020
9209,1281186
9210,1021249
9211,1299468
9212,1251724
9213,1098306
9214,1257307
9215,1025171
9216,1213563
9217,1294776
9218,1295730
9219,1055046
9220,1045806
9221,1100220
9222,1263200
9223,1098276
9224,1278665
9225,1120107
9226,1287320
9227,1043935
9228,1294466
9229,1239368
9230,1109227
9231,1110438
9232,1005499
9233,1130790
9234,1128272
9235,1028855
9236,1036564
9237,1131460
9238,1017241
9239,1124986
9240,1039350
9241,1066722
9242,1112864
9243,1133683
9244,1240293
9245,1107828
9246,1073800
9247,1251783
9248,1239333
9249,1122061
9250,1025333
9251,1217771
9252,1055100
9253,1129104
9254,1032666
9255,1097237
9256,1006711
9257,1096184
9258,1022989
9259,1016636
9260,1277375
9261,1135937
9262,1296612
9263,1277855
9264,1044532
9265,1305107
9266,1220012
9267,1035118
9268,1128329
9269,1287303
9270,1052527
9271,1203100
9272,1262475
9273,1025392
9274,1131028
9275,1040405
9276,1035991
9277,1277464
9278,1132229
9279,1023446
9280,1248006
9281,1272756
9282,1289721
9283,1041711
9284,1100122
9285,1061658
9286,1022903
9287,1119338
9288,1297600
9289,1027433
9290,1110152
9291,1033786
9292,1257293
9293,1286650
9294,1123734
9295,1134027
9296,1277383
9297,1239350
9298,1046748
9299,1037323
9300,1094777
9301,1115073
9302,1111051
9303,1030965
9304,1300008
9305,1048252
9306,1110314
9307,1134000
9308,1128760484
9309,1279300
9310,1022253
9311,1133950
9312,1126857
