EAN,SKU,Nome,Marca,Descrição,Farmácia,Preço_sem_desconto,Preço_com_desconto,Porcentagem_desconto,Cidade,Região
7897595903372.0,6638,PURAN T-4 COMPRIMIDO 112Y x 30,SANOFI CORP,"Este medicamento é destinado à:- Terapia de reposição ou suplementação hormonal (de hormônio) em pacientes com hipotireoidismo (produção insuficiente de hormônio pela glândula tireoide) de qualquer causa (exceto no hipotireoidismo transitório, durante a fase de recuperação de tireoidite subaguda - doença inflamatória da glândula tireoide). Nesta categoria incluem-se: cretinismo (condição que ocorre na infância ou na fase de amamentação devido à deficiência de hormônios da tireoide na fase fetal), mixedema (associado ao hipotireoidismo, é caracterizado pela pele seca e áspera, lábios inchados e nariz espessado) e hipotireoidismo comum em pacientes de qualquer idade (crianças, adultos e idosos) ou fase (por exemplo, gravidez); hipotireoidismo primário resultante de redução da função da tireoide; diminuição primária da tireoide; remoção total ou parcial da glândula tireoide, com ou sem bócio (aumento perceptível da tireoide); hipotireoidismo secundário (da glândula hipófise) ou terciário (do hipotálamo, que é uma região do cérebro que controla o sistema endócrino).- Supressão do TSH hipofisário (hormônio estimulante da tireoide ou tireotropina) no tratamento ou prevenção dos vários tipos de bócios eutireoidianos (bócio decorrente do aumento de TSH), inclusive nódulos tireoidianos, tireoidite linfocítica subaguda ou crônica (tireoidite de Hashimoto/tireoidite autoimune) e carcinomas foliculares e papilares (tumores malignos) da tireoide dependentes de tireotropina.- Ao diagnóstico nos testes de supressão, auxiliando no diagnóstico da suspeita de hipertireoidismo (produção excessiva de hormônio pela glândula tireoide) leve ou de glândula tireoide autônoma.PURAN T4 112MCG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,32.6,26.73,0.18,São Paulo,Sudeste
7896422528719.0,6350,ZINPASS COMPRIMIDO REVESTIDO 10MG x 30,SANOFI CORP,"Zinpass deve ser usado como auxiliar a dieta quando a resposta à dieta e aos exercícios é inadequada. Em pacientes adultos com hipercolesterolemia (nível elevado de colesterol no sangue) este medicamento é indicado para:- Redução dos níveis de LDL-colesterol, colesterol total e triglicérides elevados; aumento do HDLcolesterol em pacientes com hipercolesterolemia primária (familiar heterozigótica e não familiar) e dislipidemia mista (níveis elevados ou anormais de lipídios no sangue) (Fredrickson tipos IIa e IIb). Zinpass também diminui ApoB, não-HDL-C, VLDL-C, VLDL- TG, e as razões LDL-C/HDL-C, Ctotal/HDL-C, não-HDL-C/HDL-C, ApoB/ApoA-I e aumenta ApoA-I nestas populações.- Tratamento da hipertrigliceridemia isolada (nível elevado de triglicérides no sangue) (hiperlipidemia de Fredrickson tipo IV).- Redução do colesterol total e LDL-C em pacientes com hipercolesterolemia familiar homozigótica, tanto isoladamente quanto como auxiliar à dieta e a outros tratamentos para redução de lipídios (por ex.: aférese de LDL), se tais tratamentos não forem suficientes.- Retardamento ou redução da progressão da aterosclerose (acúmulo de gordura nas paredes dos vasos sanguíneos). Crianças e adolescentes de 10 a 17 anos de idade. Zinpass é indicado para redução do colesterol total, LDL-C e ApoB em pacientes com hipercolesterolemia familiar heterozigótica (HeFH).ZINPASS 10MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,64.15,52.6,0.18,São Paulo,Sudeste
7897595901576.0,6511,PURAN T-4 COMPRIMIDO 175Y x 30,SANOFI CORP,Puran T4 175Mcg Caixa Com 30 Comprimido,Farma Conde,33.1,27.14,0.18,São Paulo,Sudeste
7897595903365.0,6597,PURAN T-4 COMPRIMIDO 88Y x 30,SANOFI CORP,"Este medicamento é destinado à:- Terapia de reposição ou suplementação hormonal (de hormônio) em pacientes com hipotireoidismo (produção insuficiente de hormônio pela glândula tireoide) de qualquer causa (exceto no hipotireoidismo transitório, durante a fase de recuperação de tireoidite subaguda - doença inflamatória da glândula tireoide). Nesta categoria incluem-se: cretinismo (condição que ocorre na infância ou na fase de amamentação devido à deficiência de hormônios da tireoide na fase fetal), mixedema (associado ao hipotireoidismo, é caracterizado pela pele seca e áspera, lábios inchados e nariz espessado) e hipotireoidismo comum em pacientes de qualquer idade (crianças, adultos e idosos) ou fase (por exemplo, gravidez); hipotireoidismo primário resultante de redução da função da tireoide; diminuição primária da tireoide; remoção total ou parcial da glândula tireoide, com ou sem bócio (aumento perceptível da tireoide); hipotireoidismo secundário (da glândula hipófise) ou terciário (do hipotálamo, que é uma região do cérebro que controla o sistema endócrino);- Supressão do TSH hipofisário (hormônio estimulante da tireoide ou tireotropina) no tratamento ou prevenção dos vários tipos de bócios eutireoidianos (bócio decorrente do aumento de TSH), inclusive nódulos tireoidianos, tireoidite linfocítica subaguda ou crônica (tireoidite de Hashimoto/tireoidite autoimune) e carcinomas foliculares e papilares (tumores malignos) da tireoide dependentes de tireotropina;- Ao diagnóstico nos testes de supressão, auxiliando no diagnóstico da suspeita de hipertireoidismo (produção excessiva de hormônio pela glândula tireoide) leve ou de glândula tireoide autônoma.PURAN T4 88MCG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,25.64,21.02,0.18,São Paulo,Sudeste
7896422501682.0,5517,TADALAFILA MG COMPRIMIDO REVESTIDO 20MG x 4,SANOFI CORP,A tadalafila é indicada para o tratamento da disfunção erétil.TADALAFILA 20MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA,Farma Conde,64.32,14.99,0.77,São Paulo,Sudeste
7896422525190.0,5534,CIT SILDENAFILA MG COMPRIMIDO REVESTIDO 50MG x 4,SANOFI CORP,"O citrato de sildenafila está indicado para o tratamento da disfunção erétil, que se entende como sendo a incapacidade de obter ou manter uma ereção (rigidez do pênis) suficiente para um desempenho sexual satisfatório.CITRATO DE SILDENAFILA 50MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,19.46,4.99,0.74,São Paulo,Sudeste
7891058001612.0,5096,CIPROFIBRATO MG COMPRIMIDO 100MG x 30,SANOFI CORP,"Ciprofibrato é indicado como adjunto à dieta e outros tratamentos não farmacológicos (por exemplo, exercício, redução de peso) nos seguintes casos: tratamento de hipertrigliceridemia severa isolada (elevação de gordura no sangue). Hiperlipidemia mista (aumento de colesterol no sangue) quando a estatina ou outro tratamento eficaz são contraindicados ou não são tolerados.
CIPROFIBRATO 100MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,62.49,19.99,0.68,São Paulo,Sudeste
7896422504478.0,4175,SULF.NEOM+BACIT.MG POMADA 50 G x 1,SULF NEOM+BACIT,"Este medicamento contém dois antibióticos, a neomicina e a bacitracina, que juntos inibem o crescimento de vários tipos de bactérias, principalmente as que costumam causar infecções de pele e de mucosas. Por isto, é eficaz para tratar e para prevenir infecções de pele e de mucosas. Os efeitos deste medicamento começam logo após sua aplicação. Na maioria dos casos, pode-se observar melhora da lesão de dois a três dias após o início do tratamento. Contudo, a resposta ao tratamento depende, dentre outros fatores, do tamanho e do tipo de lesão, da presença de bactérias mais ou menos resistentes aos antibióticos e da defesa do organismo do paciente.Caso não seja observada uma melhora, informe seu médico. Este medicamento é indicado para o tratamento de infecções da pele e/ou mucosas, causadas por diferentes bactérias, como por exemplo, nas “dobras” da pele, ao redor dos pêlos, na parte de fora da orelha, nos furúnculos, nas lesões com pus, na acne infectada, nas feridas abertas (como úlceras da pele) e nas queimaduras de pele. Também é indicado para prevenir infecções de pele e/ou mucosas após ferimentos, cortes (inclusive de cirurgias) e queimaduras pequenas.SE PERSISTIREM OS SINTOMAS, O MÉDICO DEVERÁ SER CONSULTADO. SULFATO DE NEOMICINA, BACITRACINA É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE O MÉDICO E O FARMACÊUTICO. LEIA A BULA. MEDICAMENTO GENÉRICO - LEI Nº 9.787/99",Farma Conde,29.54,19.99,0.32,São Paulo,Sudeste
7896422504454.0,4100,SULF.NEOM+BACIT.MG POMADA 15 G x 1,SULF NEOM+BACIT,"O Sulfato de Neomicina + Bacitracina é um medicamento indicado para o tratamento de infecções da pele e/ou de mucosas, causadas por diferentes bactérias, como por exemplo: nas “dobras” da pele, ao redor dos pelos, na parte de fora da orelha, nos furúnculos, nas lesões com pus, na acne infectada, nas feridas abertas e nas queimaduras de pele. É indicado para prevenir infecções de pele e/ou de mucosas após ferimentos, cortes (inclusive de cirurgias) e queimaduras pequenas",Farma Conde,13.71,9.99,0.27,São Paulo,Sudeste
7896523209142.0,5149,Sulf.Neom.Bacit.Cimed Gen 15Gr,SULF NEOM+BACIT,"Sulfato de neomicina + bacitracina zíncica é um medicamento indicado para o tratamento de infecções da pele e/ou de mucosas, causadas por diferentes bactérias, como por exemplo: nas “dobras” da pele, ao redor dos pêlos, na parte de fora da orelha, nos furúnculos, nas lesões com pus, na acne infectada, nas feridas abertas (como úlceras na pele) e nas queimaduras de pele. Sulfato de neomicina + bacitracina zíncica também é indicado para prevenir infecções de pele e/ou de mucosas após ferimentos, cortes (inclusive de cirurgias) e queimaduras pequenas.",Farma Conde,12.57,6.79,0.46,São Paulo,Sudeste
7896212415618.0,6608,TYLENOL SINUS COMPRIMIDO REVESTIDO 500MG x 24,J&J CORP,"O Tylenol Sinus é um antigripal com o princípio ativo de Paracetamol e éindicado para redução de febre e alívio temporário de dores leves a moderadas, tais como: dores associadas a resfriados comuns, dor de cabeça, dor no corpo, dor de dente, dor nas costas, dores musculares, dores leves associadas a artrites e cólicas menstruiais. A embalagem contém 24 comprimidos revestidos com 500 mg de paracetamol e 30 mg de cloridrato de pseudoefedrina cada. Princípios ativos: paracetamol e cloridrato de pseudoefedrina. Os comprimidos devem ser administrados por via oral, com líquido. Pode ser administrado independentemente das refeições.TYLENOL SINUS 500MG + 30MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,23.39,17.98,0.23,São Paulo,Sudeste
7896212410644.0,3673,SPORANOX CAPSULAS 100MG x 15,J&J CORP,"Sporanox® é um medicamento utilizado no tratamento de infecções fúngicas (micoses) da vagina, pele, boca, olhos, unhas ou órgãos internos.",Farma Conde,317.38,260.25,0.18,São Paulo,Sudeste
7896212479825.0,3544,DAKTARIN GEL GEL ORAL 2% 40 G x 1,J&J CORP,"Daktarin gel oral é indicado para o tratamento e prevenção da candidíase (um tipo de fungo) da boca (cavidade bucofaríngea). Daktarin gel oral tem como princípio ativo o miconazol, que age contra fungos causadores de infecções, inibindo uma atividade essencial das células desses fungos e provocando a sua morte.",Farma Conde,47.97,39.34,0.18,São Paulo,Sudeste
7896212427185.0,4017,SPORANOX COMPRIMIDO PULSO 7X4 100MG x 28,J&J CORP,"Sporanox também é indicado para onicomicoses causadas por dermatófitos e/ou leveduras, aspergilose e candidíase sistêmicas, criptococose (incluindo meningite criptocócica), histoplasmose, esporotricose, paracoccidioidomicose, blastomicose e outras micoses sistêmicas e tropicais de incidência rara. Sporanox é contraindicado em pacientes que apresentam hipersensibilidade ao itraconazol ou aos excipientes da formulação.A coadministração de certos substratos da CYP3A4 é contraindicada com Sporanox. O aumento das concentrações plasmáticas destes medicamentos, causado pela coadministração com itraconazol, pode aumentar ou prolongar tanto os efeitos terapêuticos como os efeitos adversos de tal forma que uma situação potencialmente grave pode ocorrer.",Farma Conde,490.32,402.06,0.18,São Paulo,Sudeste
7896212425082.0,3903,INVOKANA COMPRIMIDO REVESTIDO 300MG x 30,J&J CORP,"Invokana® é indicado para:-Em combinação com dieta e exercício físico, baixar o nível de açúcar no sangue (glicose) em adultos com diabetes tipo 2;-Reduzir o risco de eventos cardiovasculares importantes, como ataque cardíaco, derrame cerebral ou morte em adultos com diabetes tipo 2 que tenham doença cardíaca ou fatores de risco para doença cardíaca.",Farma Conde,277.13,227.25,0.18,São Paulo,Sudeste
7896212425037.0,15447,INVOKANA COMPRIMIDO REVESTIDO 100MG x 30,J&J CORP,Invokana Comprimido Revestido 100Mg X 3,Farma Conde,215.85,177.0,0.18,São Paulo,Sudeste
7896212479818.0,3696,GYNO-FUNGIX CREME + 5 APLICADORES 40MG 30 G x 1 (/5G),J&J CORP,GYNO-FUNGIX® Creme é indicado para o tratamento da candidíase vulvovaginal (monilíase).,Farma Conde,79.05,64.82,0.18,São Paulo,Sudeste
7896212426805.0,3783,SYSTEN SEQUI PARCHE 11.2MG x 8,J&J CORP,Este medicamento é indicado como tratamento de reposição hormonal para alívio dos sintomas causados pela menopausa.,Farma Conde,132.85,108.94,0.18,São Paulo,Sudeste
7896212410477.0,3545,SPORANOX CAPSULAS 100MG x 4,J&J CORP,"Sporanox® é um medicamento utilizado no tratamento de infecções fúngicas (micoses) da vagina, pele, boca, olhos, unhas ou órgãos internos.",Farma Conde,114.52,93.91,0.18,São Paulo,Sudeste
7896212417339.0,3219,SYSTEN PARCHE 50 3.2MG x 8,J&J CORP,"Systen® é indicado como terapia de reposição hormonal para a correção da deficiência de estrogênio e alívio dos sintomas associados, devido a uma menopausa natural ou cirurgicamente induzida, ou seja; distúrbios vasomotores (fogachos ou ondas de calor), distúrbios urogenitais como atrofia da uretra (secura vaginal), distúrbios do sono, irritabilidade. Também a osteoporose decorrente da deficiência estrogênica pode ser evitada. Pacientes com o útero devem receber uma suplementação de progestagênios durante o tratamento.",Farma Conde,125.72,103.09,0.18,São Paulo,Sudeste
7896212416561.0,16793,CETONAX CREME 20MG 30 G x 1 (/G),J&J CORP,Cetonax Creme 30G,Farma Conde,54.39,44.6,0.18,São Paulo,Sudeste
7896212417315.0,3164,SYSTEN PARCHE 25 1.6MG x 8,J&J CORP,"Systen é indicado como terapia de reposição hormonal para a correção da deficiência de estrogênio e alívio dos sintomas associados, devido a uma menopausa natural ou cirurgicamente induzida, ou seja; distúrbios vasomotores (fogachos ou ondas de calor), distúrbios urogenitais como atrofia da uretra (secura vaginal), distúrbios do sono, irritabilidade. Também a osteoporose decorrente da deficiência estrogênica pode ser evitada.Pacientes com o útero devem receber uma suplementação de progestagênios durante o tratamento. Ao prescrever unicamente para a prevenção da osteoporose pós-menopausa, medicamentos não estrogênicos devem ser inicialmente considerados. A terapia com Systen® pode ser considerada para mulheres com risco significativo de osteoporose.SYSTEN 25MCG/DIA É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA.",Farma Conde,109.79,90.03,0.18,São Paulo,Sudeste
7896422525237.0,14324,CIT SILDENAFILA MG COMPRIMIDO REVESTIDO 100MG x 4,SANOFI CORP,Cit Sildenafila Mg Comprimido Revestido 100Mg X,Farma Conde,97.87,52.85,0.46,São Paulo,Sudeste
7896422516877.0,7884,ACID.MEFENAMICO MG COMPRIMIDO REVESTIDO 500MG x 12,SANOFI CORP,"O ácido mefenâmico é indicado para o alívio dos sintomas de artrite reumatoide (inflamação crônica das juntas” causada por reações autoimunes, quando o sistema de defesa do corpo agride por engano ele próprio), osteoartrite (lesão crônica das articulações ou “juntas”), dor (muscular, traumática, dentária, dor de cabeça de várias origens, pós-operatória e pós-parto), dismenorreia primária (cólica menstrual), menorragia (fluxo menstrual muito abundante) por causas disfuncionais (não há lesão dos órgãos sistema reprodutor, como útero, ovários) ou por uso de DIU (dispositivo intrauterino) e síndrome pré-menstrual.ACIDO MEFENAMICO 500MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,12.11,6.54,0.46,São Paulo,Sudeste
7891058002657.0,5117,HIDROCLOROTIAZI.MG COMPRIMIDO 25MG x 30,SANOFI CORP,"Hidroclorotiazida 25mg Genérico Medley 30 Comprimidos possui em sua fórmula uma substância chamada hidroclorotiazida, que pertence a classe de substâncias tiazídas. Esta substância tem uma ação diurética, isto é, aumenta a eliminação de líquidos do organismo através da urina. O início de ação ocorre 2 horas após sua administração, sendo de 1 a 2 ½ horas, após administração oral, o tempo de atingimento da concentração máxima plasmática. A ação da hidroclorotiazida persiste por aproximadamente 6 a 12 horas",Farma Conde,6.61,3.5700000000000003,0.46,São Paulo,Sudeste
7891058003555.0,5474,PURAN T-4 COMPRIMIDO 12.5Y x 30,SANOFI CORP,"Este medicamento é destinado à:- Terapia de reposição ou suplementação hormonal (de hormônio) em pacientes com hipotireoidismo (produção insuficiente de hormônio pela glândula tireoide) de qualquer causa (exceto no hipotireoidismo transitório, durante a fase de recuperação de tireoidite subaguda- doença inflamatória da glândula tireoide). Nesta categoria incluem-se: cretinismo (condição que ocorre na infância ou na fase de amamentação devido à deficiência de hormônios da tireoide na fase fetal), mixedema (associado ao hipotireoidismo, é caracterizado pela pele seca e áspera, lábios inchados e nariz espessado) e hipotireoidismo comum em pacientes de qualquer idade (crianças, adultos e idosos) ou fase (por exemplo, gravidez); hipotireoidismo primário resultante de redução da função da tireoide; diminuição primária da tireoide; remoção total ou parcial da glândula tireoide, com ou sem bócio (aumento perceptível da tireoide); hipotireoidismo secundário (da glândula hipófise) ou terciário (do hipotálamo, que é uma região do cérebro que controla o sistema endócrino);- Supressão do TSH hipofisário (hormônio estimulante da tireoide ou tireotropina) no tratamento ou prevenção dos vários tipos de bócios eutireoidianos (bócio decorrente do aumento de TSH), inclusive nódulos tireoidianos, tireoidite linfocítica subaguda ou crônica (tireoidite de Hashimoto/tireoidite autoimune) e carcinomas foliculares e papilares (tumores malignos) da tireoide dependentes de tireotropina;- Ao diagnóstico nos testes de supressão, auxiliando no diagnóstico da suspeita de hipertireoidismo (produção excessiva de hormônio pela glândula tireoide) leve ou de glândula tireoide autônoma.PURAN T4 12,5MCG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA.",Farma Conde,3.7,3.03,0.18,São Paulo,Sudeste
7897595901309.0,5353,PURAN T-4 COMPRIMIDO 25Y x 30,SANOFI CORP,"O Puran T4 é receitado pelos médicos para suprir a necessidade levotiroxina, hormônio produzido pela glândula tireóide. O medicamento geralmente é direcionado a pacientes com suplementação hormonal devido ao hipotireoidismo e supressão do TSH hipofisário. Puran T4 25mcg é um remédio para ser tomado por via oral. Tome os comprimidos com auxílio de um líquido para engolir.  Este medicamento pode ser usado por adultos, crianças e idosos, com uma dosagem específica levando em conta a idade do paciente.PURAN T4 25MCG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,17.63,14.46,0.18,São Paulo,Sudeste
7891058002961.0,4269,CETOPROFENO MG COMPRIMIDO REVESTIDO LIBERACAO PROLONGADA 150MG x 10,SANOFI CORP,"Esse medicamento é um medicamento anti-inflamatório, analgésico e antitérmico, sendo indicado para o tratamento de inflamações e dores decorrentes dos seguintes casos:-Processos otorrinolaringológicos: sinusites (inflamação da mucosa nasal), otites (inflamação do ouvido), faringites (inflamação da faringe), laringites (inflamação da laringe), amigdalites (inflamação da garganta);-Processos ginecológicos-obstétricos: anexites (processo inflamatório que envolve o trato genital feminino), parametrites (inflamação do paramétrio – pélvico), endometrites (inflamação do endométrio), dismenorreia (dor menstrual);-Processos urológicos: cólica nefrética (dor lombar decorrente de obstrução total ou parcial dos rins e ureteres), orquiepididimites (inflamação do testículo), prostatites (inflamação da próstata);-Processos odontológicos: periodontites (inflamação e perda dos tecidos conjuntivos que envolvem e sustentam os dentes), pulpites (inflamação da polpa dentária), abscessos (acúmulo de pus em tecidos, órgãos ou espaços circunscritos, normalmente associado com sinais de infecção), extrações dentárias;-Processos reumáticos: artrite reumatoide (inflamação crônica das articulações), espondilite anquilosante (inflamação de uma ou mais vértebras), gota (doença reumática caracterizada pelo acúmulo de cristais de ácido úrico junto a articulações e/ou em outros órgãos), condrocalcinose (depósito de sais de cálcio nas articulações), reumatismo psoriático (tipo de artrite associada a alteração da pele), síndrome de Reiter (um tipo de artrite), pseudo-artrite, lúpus eritematoso sistêmico (doença que apresenta manifestações na pele, coração, rins, articulações, entre outras), esclerodermia (doença auto-imune que pode ter várias manifestações, entre elas o endurecimento da pele), periarterite nodosa (tipo de inflamação que ocorre nas artérias), osteoartrite (doença articular degenerativa e progressiva), periartrite escápulo-umeral (inflamação de tecidos ao redor da articulação do ombro), bursites (inflamação da bursa, pequena bolsa contendo líquido que envolve as articulações), capsulite adesiva (inflamação caracterizada por perda de movimentos do ombro), sinovites (inflamação da membrana que envolve as articulações), tenossinovites (inflamação da bainha de um tendão), tendinites (inflamação dos tendões), epicondilites (doença resultante de um esforço não usual do braço);-Lesões ortopédicas: contusões e esmagamentos (lesão causada por trauma direto ou pressão), fraturas, entorses (lesão de ligamento e músculo, sem deslocamento ou fratura), luxações (deslocamento de qualquer parte do corpo, normalmente uma articulação, de sua posição normal);-Dores diversas: nevralgia cérvico-braquial (dor associada a lesão de nervos da região do pescoço a axila), cervicalgia (dor na região do pescoço), lombalgia (dor na região lombar), dor ciática (dor causada pela compressão do nervo ciático), pósoperatórios diversos, enxaqueca (dor de cabeça intensa) com ou sem aura (sintomas que precedem à enxaqueca e que variam consideravelmente entre os pacientes afetando principalmente, a visão e a audição).",Farma Conde,43.26,12.99,0.7000000000000001,São Paulo,Sudeste
7896422505666.0,3564,MELOXICAM MG COMPRIMIDO 15MG x 10,SANOFI CORP,"Este medicamento é indicado para o tratamento dos sintomas da artrite reumatoide e osteoartrite (doenças das articulações), aliviando a dor e a inflamação.MELOXICAM 15MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,27.41,9.99,0.64,São Paulo,Sudeste
7896422505079.0,4351,FLUCONAZOL MG CAPSULAS DE GELATINA 150MG x 2,SANOFI CORP,"Fluconazol 150mg é indicado para o tratamento de Candidíase vaginal (infecções da vagina
causadas por fungos do gênero Candida) aguda e recorrente (de repetição), como profilaxia (prevenção) para reduzir a candidíase vaginal recorrente (três ou mais episódios por ano), balanite por Candida (infecção fúngica da região conhecida popularmente como “cabeça do pênis”) e Dermatomicoses (infecções fúngicas na pele e nos seus anexos, por exemplo, unha, conhecidas popularmente como micoses) como: Tinea pedis, Tinea corporis, Tinea cruris, Tinea unguium (onicomicoses) e infecções por fungos do gênero Candida.FLUCONAZOL 150MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,42.44,12.21,0.71,São Paulo,Sudeste
7896422504614.0,4252,OMEPRAZOL MG CAPSULAS 40MG x 7,SANOFI CORP,"O omeprazol está indicado nas úlceras pépticas benignas, tanto gástrica como duodenal. Os resultados obtidos na úlcera duodenal são superiores aos obtidos na úlcera gástrica, verificando-se índices de cicatrização de quase 100% após 2 a 4 semanas de tratamento, com as doses recomendadas. Outra característica resultante dos estudos clínicos foi a eficácia do omeprazol no tratamento de úlceras resistentes a outros tipos de agentes antiulcerosos, embora seu papel exato, nessas condições, não tenha sido totalmente esclarecido",Farma Conde,41.58,22.45,0.46,São Paulo,Sudeste
7896422513173.0,5074,DOMPERIDONA MG SUSPENSAO ORAL 1MG 100 ML x 1 (/ML),SANOFI CORP,"Este medicamento é destinado ao tratamento de:-Síndromes dispépticas frequentemente associadas a um retardo de esvaziamento gástrico, refluxo gastroesofágico e esofagite:- Sensação de empachamento epigástrico, saciedade precoce, distensão abdominal, dor abdominal alta;- Eructação, flatulência;- Náuseas e vômitos;- Azia, queimação epigástrica com ou sem regurgitação de conteúdo gástrico.- Náuseas e vômitos de origem funcional, orgânica, infecciosa ou alimentar ou induzidas por radioterapia ou tratamento medicamentoso (anti-inflamatórios, antineoplásicos).Uma indicação específica são as náuseas e vômitos induzidos pelos agonistas dopaminérgicos usados no tratamento da Doença de Parkinson como a L-dopa e bromocriptina.
DOMPERIDONA 1MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA.",Farma Conde,37.77,20.4,0.46,São Paulo,Sudeste
7896422522670.0,8452,FUM.BISOPROLOL MG COMPRIMIDO REVESTIDO 5MG x 30,SANOFI CORP,"Hemifumarato de bisoprolol, nas concentrações de 5 e 10 mg, é indicado no tratamento da angina pectoris ou da pressão alta. Para todas as suas concentrações, também é indicado na insuficiência cardíaca crônica estável, em combinação com outros medicamentos adequados ao tratamento desta doença (inibidores da ECA, diuréticos e, opcionalmente, glicosídeos cardíacos).HEMIFUMARATO DE BISOPROLOL 5MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,59.07,31.9,0.46,São Paulo,Sudeste
7896422507295.0,4619,CETOPROFENO MG COMPRIMIDO REVESTIDO 100MG x 20,SANOFI CORP,"O cetoprofeno é um medicamento anti-inflamatório, analgésico e antitérmico, sendo indicado para o tratamento de inflamações e dores decorrentes de processos reumáticos (doenças que podem afetar músculos, articulações e esqueleto), traumatismos (lesão interna ou externa resultante de um agente externo) e de dores em geral.Como usar: a dose recomendada para adultos desse medicamento nessa dosagem é de 2 vezes por dia. Caso seja necessário, a dose pode ser aumentada para 3 comprimidos por dia, nunca excedendo a dose máxima de 300 mg por dia.Os comprimidos de Cetoprofeno devem ser engolidos juntamente com um copo de água, sem partir ou mastigar, durante ou após as refeições.Contraindicações:-menores de 15 anos;-gestantes e lactantes;-pacientes com úlcera gastroduenal, insuficiência renal ou cardíaca e idosos. Dentre os efeitos colaterais, temos:Hipersensibilidade, desconforto intestinal, náusea com ou sem vômito, constipação e diarréia, alergias de pele e emborramento na visão",Farma Conde,42.73,23.07,0.46,São Paulo,Sudeste
7896422506625.0,4627,PANTOPRAZOL MG COMPRIMIDO GASTRORRESISTENTE 40MG x 28,SANOFI CORP,"Tratamento de úlcera péptica duodenal (úlcera causada pelo ácido do estômago em contato com o revestimento do início do intestino), úlcera péptica gástrica (úlcera causada pelo ácido no estômago) e das esofagites de refluxo moderadas ou graves (doença causada pela volta do conteúdo do estômago para o esôfago), em adultos e pacientes pediátricos acima de 5 anos. Para as esofagites leves recomenda-se pantoprazol 20 mg. Tratamento da Síndrome de Zollinger-Ellison e de outras doenças que causadoras de produção exagerada de ácido pelo estômago. Para erradicação do Helicobacter pylori (bactéria responsável pela formação de úlceras) com a finalidade de redução da taxa de recorrência de úlcera gástrica ou duodenal causadas por este microorganismo. Neste caso, deve ser associado a dois antibióticos adequados (vide modo de usar). PANTOPRAZOL 40MG É UM MEDICAMENTO. SEU USO PODE TRAZER RISCOS. PROCURE UM MÉDICO OU UM FARMACÊUTICO. LEIA A BULA",Farma Conde,45.43,14.99,0.67,São Paulo,Sudeste
7896422506649.0,3897,CETOPROFENO MG GOTAS 20MG 20 ML x 1 (/ML),SANOFI CORP,"O cetoprofeno Gotas é um medicamento anti-inflamatório, analgésico e antitérmico, sendo indicado para o tratamento de inflamações e dores decorrentes de processos reumáticos (doenças que podem afetar músculos, articulações e esqueleto), traumatismos (lesão interna ou externa resultante de um agente externo) e de dores em geral.",Farma Conde,21.9,6.99,0.68,São Paulo,Sudeste
