SKU,Marca,Nome,Categoria,produto_id,valor_ini,valor_fim,perc_desc,tipo_desc
512347,EUROFARMA OAZ,Creme Hidratante Para Os Pés OAZ 120ML,HIDRATANTE PÉS,512347,31.54,15.77,50.00,dePorValor
373455,SVEDA,Sabonete Líquido Sveda Aroma de Bebê 500ml,SABONETE LÍQUIDO,373455,15.39,15.39,,
502572,REXONA,Sabonete Líquido Dove Antibacterial Cuida&Protege Refil 200ml,SABONETE LÍQUIDO,502572,10.90,10.90,,
121100,,Ducha Ginecologica Nº 12,ACESSÓRIOS BANHO,121100,46.90,46.90,,
512276,ORGÂNICA,Sabonete Liquido Pêssego E Flor De Lótus Puro Vegetal 250ML,SABONETE LÍQUIDO,512276,21.90,21.90,,
445910,DERMOLUX,Sabonete Íntimo Dermolux Delicat 2 unidades 200ml,SABONETE ÍNTIMO,445910,17.09,15.38,10.01,dePorValor
512348,EUROFARMA OAZ,Sabonete Íntimo PH Equilibrado OAZ 300ML,SABONETE ÍNTIMO,512348,23.06,11.53,50.00,dePorValor
511642,LABOTRAT,Sabonete Liquido Lima Da Pérsia Dia A Dia Labotrat 190ML,SABONETE LÍQUIDO,511642,28.23,14.12,49.98,dePorValor
281913,DERMACYD,Dermacyd Delicata 200ml,SABONETE ÍNTIMO,281913,26.94,26.39,2.04,dePorValor
420995,NIVEA,Sabonete Íntimo Nívea Fresh Confort 250ml,SABONETE ÍNTIMO,420995,18.99,18.99,,
500376,LUX,Sabonete Liquido Lux Botanicals Orquidea Negra Refil 200ml,SABONETE LÍQUIDO,500376,6.26,6.26,,
506178,LUX,Sabonete Liquido Lux Para Mãos Botanicals Dama Da Noite Refil 240ml,SABONETE LÍQUIDO,506178,10.90,6.42,41.10,dePorValor
512277,ORGÂNICA,Sabonete Liquido Chá Branco E Gengibre Puro Vegetal 250ML,SABONETE LÍQUIDO,512277,21.90,21.90,,
373565,SVEDA,Sabonete Líquido Sveda Erva Doce 500ml,SABONETE LÍQUIDO,373565,15.39,15.39,,
452462,REXONA,Sabonete Líquido Rexona Orchid Fresh Refil 200ML,SABONETE LÍQUIDO,452462,5.95,5.95,,
329300,GRANADO,Sabonete Líquido Granado Glicerinado Terrapeutics Calendula 300ML,SABONETE LÍQUIDO,329300,29.89,29.89,,
500377,LUX,Sabonete Liquido Lux Botanicals Jasmin Refil 200ml,SABONETE LÍQUIDO,500377,5.99,5.99,,
512279,ORGÂNICA,Sabonete Liquido Abacate E Oliva Puro Vegetal 250ML,SABONETE LÍQUIDO,512279,21.90,21.90,,
449027,PROTEX,Sabonete Íntimo Protex Delicate Care 85g,SABONETE ÍNTIMO,449027,6.90,6.50,5.80,dePorValor
129666,REACH,Fio Dental Reach 50m,FIO E FITA DENTAL,129666,12.50,11.73,6.16,dePorValor
191094,DERMACYD,Dermacyd Femina 200ml,SABONETE ÍNTIMO,191094,25.50,21.98,13.80,dePorValor
312150,PURA ARTE,Touca de Banho Pura Arte,ACESSÓRIOS BANHO,312150,2.50,2.50,,
407186,PROTEX,Sabonete Íntimo Protex Delicate Care 200ml,SABONETE ÍNTIMO,407186,27.90,27.90,,
503219,MONANGE,Sabonete Liquido Monange Frutas Vermelhas 240ML,SABONETE LÍQUIDO,503219,9.95,9.95,,
503208,SANIFILL,Fio Dental Sanifill Clássico Menta 125M,FIO E FITA DENTAL,503208,10.90,10.29,5.60,dePorValor
440571,SVEDA,Sabonete Líquido Sveda Lavanda 500ml,SABONETE LÍQUIDO,440571,15.39,12.84,16.57,dePorValor
510583,REXONA,Sabonete Líquido Rexona Antibacterial Limpeza Profunda 250ML,SABONETE LÍQUIDO,510583,10.49,10.49,,
505207,,Passafio Bitufo 30 Unidades,FIO E FITA DENTAL,505207,17.04,17.04,,
506177,LUX,Sabonete Líquido Lux Para Mãos Botanicals Vitória Régia 300ml,SABONETE LÍQUIDO,506177,20.15,14.49,28.09,dePorValor
510578,REXONA,Sabonete Liquido Rexona Antibacteriano Multivitaminas 500ML,SABONETE LÍQUIDO,510578,16.49,16.49,,
458405,SVEDA,Sabonete Líquido Sveda Amêndoas 500ml,SABONETE LÍQUIDO,458405,15.39,15.39,,
510317,REXONA,Sabonete Liquido Rexona Antibacteriano Multivitaminas Refil 200ML,SABONETE LÍQUIDO,510317,6.99,6.99,,
396729,SVEDA,Sabonete Líquido Sveda Damasco com Amêndoas 500ml,SABONETE LÍQUIDO,396729,15.39,15.39,,
510315,REXONA,Sabonete Liquido Rexona Antibacteriano Erva Doce 250ML,SABONETE LÍQUIDO,510315,12.49,12.49,,
506220,3M,Esponja Ponjita Banho Leve 3 Pague 2,ACESSÓRIOS BANHO,506220,11.99,11.99,,
512060,CIMED,Sabonete Íntimo Dermafeme Calm 100ml,SABONETE ÍNTIMO,512060,29.90,29.90,,
291676,REACH,Fio Dental Reach Essencial Menta 100m,FIO E FITA DENTAL,291676,13.90,12.20,12.23,dePorValor
396717,SVEDA,Sabonete Líquido Sveda Frutas Vermelhas e Canela 500ml,SABONETE LÍQUIDO,396717,15.39,15.39,,
305740,FLORES & VEGETAIS,Sabonete Líquido Flores e Vegetais Neutro 310ml,SABONETE LÍQUIDO,305740,24.16,24.16,,
373480,SVEDA,Sabonete Líquido Sveda Orquídea 500ML,SABONETE LÍQUIDO,373480,15.39,15.39,,
510582,REXONA,Sabonete Líq. Rexona Antibacterial Active Sport 250ml,SABONETE LÍQUIDO,510582,12.49,12.49,,
456216,DOVE,Sabonete Líquido Dove Água Micelar Anti Stress Refil 200ML,SABONETE LÍQUIDO,456216,8.99,7.11,20.91,dePorValor
500398,LUX,Sabonete Líquido Lux Botanicals Buque de Jasmin 250ml,SABONETE LÍQUIDO,500398,10.49,10.49,,
510585,REXONA,Sabonete Liquido Rexona Antibacteriano Multivitaminas 250ML,SABONETE LÍQUIDO,510585,12.79,12.79,,
510586,REXONA,Sabonete Líquido Rexona Antibacterial Fresh 250ML,SABONETE LÍQUIDO,510586,10.49,10.49,,
306029,DERMACYD,Dermacyd Breeze Sabonete Líquido Íntimo 200ml,SABONETE ÍNTIMO,306029,26.99,26.99,,
507257,SVEDA,Sabonete Líquido Sveda Hortelã com Erva Doce Refil 400ml,SABONETE LÍQUIDO,507257,13.09,10.49,19.86,dePorValor
507256,SVEDA,Sabonete Líquido Sveda Cheirinho de Bebe Refil 400ML,SABONETE LÍQUIDO,507256,13.09,13.09,,
506493,DERMAFEME,Sabonete Íntimo Dermafeme Lavanda com 2 unidades 200ml,SABONETE ÍNTIMO,506493,20.90,20.90,,
390896,VAGISIL,Vagisil Sabonete Íntimo Original Leve 300ml Pague 200ml,SABONETE ÍNTIMO,390896,21.29,21.29,,
449712,GRANADO,Sabonete Líquido Granado Glicerinado Erva Doce 300ml,SABONETE LÍQUIDO,449712,26.90,25.61,4.80,dePorValor
450957,GRANADO,Sabonete Líquido Granado Glicerinado Tradicional 300ml,SABONETE LÍQUIDO,450957,28.15,28.15,,
512350,EUROFARMA OAZ,Sabonete Íntimo Diário OAZ 200ML,SABONETE ÍNTIMO,512350,18.46,9.23,50.00,dePorValor
509778,SVEDA CUIDADOS,Touca Banho Sveda Cuidados 1Unidade,ACESSÓRIOS BANHO,509778,2.60,2.34,10.00,dePorValor
500144,NIVEA,Sabonete Liquido Nivea Creme Soft Refil 200ml,SABONETE LÍQUIDO,500144,7.19,7.19,,
467917,GRANADO,Sabonete Líquido Granado Glicerinado Tradicional Refil 300ML,SABONETE LÍQUIDO,467917,21.40,21.40,,
441115,SVEDA,Sabonete Líquido Sveda Flor de Cerejeira 500ml,SABONETE LÍQUIDO,441115,15.39,15.39,,
392841,DOVE,Sabonete Líquido Dove Delicious Care Leite de Coco 250ML,SABONETE LÍQUIDO,392841,14.49,14.49,,
452450,REXONA,Sabonete Líquido Rexona Antibacterial Fresh Refil 200ML,SABONETE LÍQUIDO,452450,6.10,5.24,14.10,dePorValor
391282,TAKEDA,Proctoderm Sabonete Líquido Higiene Anal 100ML,SABONETE ÍNTIMO,391282,50.57,50.57,,
500364,PROTEX,Sabonete Protex Men Sport 250ml,SABONETE LÍQUIDO,500364,16.50,16.50,,
503179,DERMAFEME,Sabonete Íntimo Dermafeme Floral com 2 unidades 200ml,SABONETE ÍNTIMO,503179,20.90,20.90,,
503689,DOVE,Sabonete Líquido Dove Nutrição Indulgente Leite De Coco E Manteiga De Cacau 200ML,SABONETE LÍQUIDO,503689,9.69,9.69,,
506479,DERMAFEME,Sabonete Íntimo Dermafeme Fresh com 2 unidades 200ml,SABONETE ÍNTIMO,506479,20.90,20.90,,
441103,SVEDA,Sabonete Líquido Sveda Lírio Branco 500ml,SABONETE LÍQUIDO,441103,15.39,15.39,,
471030,ORAL NEXTER,Fita Dental Oral Nexter Menta 100m,FIO E FITA DENTAL,471030,9.80,8.82,10.00,dePorValor
500145,NIVEA,Sabonete Liquido Nivea Erva Doce Refil 200ml,SABONETE LÍQUIDO,500145,7.59,7.59,,
500535,ORAL B,Fio Dental Oral B Pro Saude Multi Beneficios 25m,FIO E FITA DENTAL,500535,23.79,23.79,,
445908,DERMOLUX,Sabonete Íntimo Dermolux Fresh 2 unidades 200ml,SABONETE ÍNTIMO,445908,22.60,20.34,10.00,dePorValor
446380,LUX,Sabonete Líquido Lux Botanicals Lavanda 250ML,SABONETE LÍQUIDO,446380,8.99,7.49,16.69,dePorValor
467929,PHEBO,Sabonete Líquido Phebo Odor de Rosas Refil 320ML,SABONETE LÍQUIDO,467929,19.90,19.90,,
503221,MONANGE,Sabonte Liquido Monange Extrato Oliva 240ML,SABONETE LÍQUIDO,503221,9.95,9.49,4.62,dePorValor
328082,PALMOLIVE,Sabonete Líquido Palmolive Nutrimilk 250ml,SABONETE LÍQUIDO,328082,12.40,12.40,,
360249,COLGATE,Fio Dental Colgate Total 25m,FIO E FITA DENTAL,360249,19.40,19.40,,
451929,PHEBO,Sabonete Líquido Phebo Odor de Rosas 320ml,SABONETE LÍQUIDO,451929,26.40,26.40,,
339270,ORAL B,Fio Dental Oral B Essential Floss 50M,FIO E FITA DENTAL,339270,14.99,14.18,5.40,dePorValor
340650,NIVEA,Sabonete Líquido Nivea Soft 250ML,SABONETE LÍQUIDO,340650,11.49,9.14,20.45,dePorValor
323365,NIVEA,Sabonete Íntimo Nívea Natural 250ml,SABONETE ÍNTIMO,323365,17.20,17.20,,
510576,REXONA,Sabonete Liquido Rexona Antibacteriano Águas De Rosas 500ML,SABONETE LÍQUIDO,510576,17.99,17.99,,
388630,DERMACYD,Dermacyd Neutralize 200ml,SABONETE LÍQUIDO,388630,30.39,27.19,10.53,dePorValor
407174,PROTEX,Sabonete Íntimo Protex Fresh Equilibrium 200ml,SABONETE ÍNTIMO,407174,24.90,24.90,,
373443,SVEDA,Sabonete Líquido Sveda Erva Doce Hortelã 500ml,SABONETE LÍQUIDO,373443,15.39,15.39,,
420470,SVEDA,Sabonete Líquido Sveda Cranberry e Romã 500ml,SABONETE LÍQUIDO,420470,15.39,15.39,,
500192,ORAL B,Fio Dental Oral B Expert Floss Pick 45 Unidades,FIO E FITA DENTAL,500192,32.80,28.07,14.42,dePorValor
99929,REACH,Fio Dental Reach Extra Fino 50m,FIO E FITA DENTAL,99929,15.99,15.99,,
412651,NEXTER,Sabonete Líquido Nexter Antisséptico Mãos 500ml,SABONETE LÍQUIDO,412651,17.90,16.11,10.00,dePorValor
47627,REACH,Fio Dental Reach 50m,FIO E FITA DENTAL,47627,12.91,12.91,,
503209,SANIFILL,Fio Dental Sanifill Menta 125 Metros,FIO E FITA DENTAL,503209,10.35,10.35,,
511647,LABOTRAT,Sabonete Liquido Capim Limão Dia A Dia Labotrat 190ML,SABONETE LÍQUIDO,511647,28.23,14.12,49.98,dePorValor
510587,REXONA,Sabonete Líquido Rexona Antibacterial Erva Doce 250ML,SABONETE LÍQUIDO,510587,13.49,13.49,,
511648,LABOTRAT,Hidratante Capim Limão Dia A Dia Labotrat 190ML,SABONETE LÍQUIDO,511648,29.32,20.52,30.01,dePorValor
510318,REXONA,Sabonete Liquido Rexona Antibacteriano Limpeza Profunda Refil 200ML,SABONETE LÍQUIDO,510318,6.99,5.49,21.46,dePorValor
512309,APOTHEKER,Creme Hidratante Para os Pés Cera Pé 50G,HIDRATANTE PÉS,512309,19.90,19.90,,
338921,COLGATE,Fio Dental Colgate Menta 50M,FIO E FITA DENTAL,338921,14.90,14.40,3.36,dePorValor
120065,TENYS PE,Tenys Pé Baruel Aerosol Original 110G,DESODORANTES E TALCOS,120065,17.99,17.99,,
155780,GRANADO,Polvilho Granado Fresh 100G,DESODORANTES E TALCOS,155780,12.21,12.21,,
502512,TENYS PE,Talco Desodorante Rio Pés Tradicional 100g,DESODORANTES E TALCOS,502512,9.90,8.91,10.00,dePorValor
190411,TENYS PE,Tenys Pé Baruel Pó Action 100G,DESODORANTES E TALCOS,190411,12.90,12.90,,
402912,TENYS PE,Tenys Pé Baruel Jato Seco Original 150ml,DESODORANTES E TALCOS,402912,24.49,24.49,,
402899,TENYS PE,Tenys Pé Baruel Jato Seco Woman 150ml,DESODORANTES E TALCOS,402899,23.99,23.99,,
502513,TENYS PE,Talco Desodorante Rio Pés Canforado 100g,DESODORANTES E TALCOS,502513,9.90,8.91,10.00,dePorValor
38270,TENYS PE,Tenys Pé Baruel Pó 100G,DESODORANTES E TALCOS,38270,14.40,14.40,,
318744,OMRON,Copinhos Descartaveis + Anel Omron 20 unidades,INALAÇÃO,318744,13.99,13.99,,
505141,FISHER PRICE,"Umidificador Fisher Price Ar Ultrassonico Bivolt 3,4 Litros",UMIDIFICADOR,505141,184.90,184.90,,
505089,G-TECH,Inalador Nebulizador Ultrassonico G-Tech Ultraneb Desk 2,INALAÇÃO,505089,194.20,194.20,,
395378,OMRON,Conjunto Micro Nebulizador Omron Infantil,INALAÇÃO,395378,18.99,18.99,,
436726,OMRON,Máscara Inalação NS Infantil,INALAÇÃO,436726,13.90,13.90,,
505174,MULTILASER,"Umidificador Multikids Baby Ultrassônico Bivolt 2,1L",UMIDIFICADOR,505174,120.90,120.90,,
500005,MULTILASER,Balança Digital EatSmart Branca HC039,BALANÇAS,500005,69.85,69.85,,
508856,MEDICATE,Espacador Bi Valvulado Medicate,INALAÇÃO,508856,54.90,54.90,,
465667,,Inalador Portátil Nebzmart,INALAÇÃO,465667,275.00,275.00,,
512739,MULTILASER,"Umidificador Multi Saúde Easy Air 2,6L",UMIDIFICADOR,512739,129.90,129.90,,
511750,RELAX MEDIC,Balança Digital Com Biopedância Sport Fisio Relax Medic,BALANÇAS,511750,139.90,139.90,,
511749,RELAX MEDIC,Massageador Orbit Massage 127V,ACESSÓRIOS CUIDADOS PESSOAIS,511749,139.90,139.90,,
511748,RELAX MEDIC,Bolsa Relax Thermo Multiuso,ACESSÓRIOS CUIDADOS PESSOAIS,511748,49.90,49.90,,
511746,RELAX MEDIC,Gel de Reposição Para Estimulador Eletrônico Fisio Tens,ACESSÓRIOS CUIDADOS PESSOAIS,511746,29.90,29.90,,
511745,RELAX MEDIC,Estimulador Eletrônico Fisio Tens,ACESSÓRIOS CUIDADOS PESSOAIS,511745,135.90,135.90,,
511747,RELAX MEDIC,Bolsa Relax Thermo Adapt,ACESSÓRIOS CUIDADOS PESSOAIS,511747,49.90,49.90,,
500913,ORAL NEXTER,Protetor de Cerdas Oral Nexter 4 Unidades,ACESSÓRIOS HIGIENE ORAL,500913,9.80,8.82,10.00,dePorValor
504598,MULTILASER,Aparelho de Pressao Multilaser de Pulso *,MEDIDORES DE PRESSÃO,504598,129.90,129.90,,
503674,PREMIUM,Medidor De Pressão Digital Premium Pulso LP200,MEDIDORES DE PRESSÃO,503674,152.10,152.10,,
456840,JOHSON DIABETES,Tiras Onetouch Select Plus 50 Unidades,LANCETAS E TIRAS DE GLICEMIA,456840,131.79,131.79,,
277380,ROCHE,Tiras Accu-Chek Active 10 Unidades,LANCETAS E TIRAS DE GLICEMIA,277380,30.90,30.90,,
503354,ONETOUCH,Tiras Onetouch Select Plus 10 Unidades,LANCETAS E TIRAS DE GLICEMIA,503354,37.17,37.17,,
505694,ROCHE,Kit Accu-Chek Active MG/DL 50 Unidades,LANCETAS E TIRAS DE GLICEMIA,505694,130.90,130.90,,
243043,,Tiras Accu-Chek Active 25 Unidades,LANCETAS E TIRAS DE GLICEMIA,243043,61.99,61.99,,
511181,,Tiras Reagentes Accutrend Colesterol 25Unidades,LANCETAS E TIRAS DE GLICEMIA,511181,249.41,249.41,,
225207,,Lancetas Accu-Chek Softclix 25 Unidades,LANCETAS E TIRAS DE GLICEMIA,225207,26.49,26.49,,
451905,,Tiras Accu-Chek Guide 50 Unidades,LANCETAS E TIRAS DE GLICEMIA,451905,104.99,104.99,,
456852,ONETOUCH,Lancetas Onetouch Delica 25 Unidades,LANCETAS E TIRAS DE GLICEMIA,456852,31.39,31.39,,
462604,G-TECH,Tiras GTech Free 50 Unidades,LANCETAS E TIRAS DE GLICEMIA,462604,91.58,91.58,,
435827,G-TECH,Lancetas Automaticas G-Tech 100 Unidades,LANCETAS E TIRAS DE GLICEMIA,435827,41.05,41.05,,
410390,BAYER,Lancetas Microlet Silicone 100 Unidades,LANCETAS E TIRAS DE GLICEMIA,410390,53.90,53.90,,
412431,,Lancetas Accu-Chek Fastclix 24 Unidades,LANCETAS E TIRAS DE GLICEMIA,412431,26.49,26.49,,
304875,,Tiras Accu-Chek Performa 50 Unidades,LANCETAS E TIRAS DE GLICEMIA,304875,120.00,120.00,,
469923,ROCHE,Tiras Accu-Chek Guide Kit Economy 3 Unidades 50 Cada,LANCETAS E TIRAS DE GLICEMIA,469923,219.80,219.80,,
459108,ONETOUCH,Tiras Onetouch Select Plus 25 Unidades,LANCETAS E TIRAS DE GLICEMIA,459108,95.57,95.57,,
508048,INDAIA,Andador Fixo Aluminio Dobravel ANPP,ANDADOR,508048,189.90,189.90,,
262471,OFF,Repelente Off Loção Aloe 100ml,LOÇÃO,262471,20.90,17.99,13.92,dePorValor
500112,ACHE,Repelente Effex Family Spray 100ml,SPRAY,500112,30.79,30.79,,
501918,,Tornozeleira Mercur Preta M,TORNOZELEIRA,501918,39.90,39.90,,
272523,,Repelente Super Repelex Aerosol 200ml,AEROSOL,272523,26.90,26.29,2.27,dePorValor
450358,OFF,Repelente Off Loção 60ml,LOÇÃO,450358,12.40,12.40,,
413391,EXPOSIS,Repelente Exposis Infantil Spray 100ml,SPRAY,413391,59.90,48.69,18.71,dePorValor
512839,FORHEALTH,Complexo Prodiz Melatonina 30Capsulas,MELATONINA,512839,19.90,19.90,,
362440,TENSOR,Tornozeleira Tensor Branca M,TORNOZELEIRA,362440,39.90,39.90,,
505538,RAID,Inceticida Raid Spray Aqua Protection 420ml,SPRAY,505538,14.90,14.90,,
270644,,Repelente Super Repelex Loção 100ml,LOÇÃO,270644,14.90,14.90,,
505616,CIMED,Repelente Xô Inseto Aerosol 150ml,AEROSOL,505616,36.57,36.27,0.82,dePorValor
506441,MOVA,Tornozeleira Mova Longa Tamanho P,TORNOZELEIRA,506441,28.90,28.90,,
506444,MOVA,Tornozeleira Mova Longa Tamanho GG,TORNOZELEIRA,506444,28.90,28.90,,
506452,MOVA,Tipóia Mova Imobilizadora Tamanho G,TIPOIA,506452,28.90,28.90,,
506430,MOVA,Joelheira Ajustável Mova Com Orifício E Reforço Patelar Tamanho Único,JOELHEIRA,506430,54.90,54.90,,
500113,ACHE,Repelente Effex Ultra Spray 100ml,SPRAY,500113,46.52,45.02,3.22,dePorValor
506436,MOVA,Luva Mova Basic Tamanho M,LUVA,506436,49.00,49.00,,
504009,ACHE DERMO,Repelente Effex Baby Alta Protecao Spray 100ml,LOÇÃO,504009,29.59,29.59,,
506432,MOVA,Joelheira Com Orifício E Reforço Patelar - Basic Tamanho M,JOELHEIRA,506432,36.90,36.90,,
505619,CIMED,Repelente Xô Inseto Icaridina 25% Spray 100ml,SPRAY,505619,51.59,42.69,17.25,dePorValor
505615,CIMED,Repelente Xô Inseto Kids Loção 100ml,LOÇÃO,505615,13.90,11.49,17.34,dePorValor
501916,TENSOR,Munhequeira Tensor Ajustável,MUNHEQUEIRA,501916,34.90,34.90,,
433944,PROPEX,Repelente Propex Loção Cremosa 200ml,LOÇÃO,433944,19.90,17.91,10.00,dePorValor
510919,FULL REPEL,Repelente Full Repel Icaridina Adulto 100ML,SPRAY,510919,24.90,24.90,,
506464,MOVA,Munhequeira Mova Elástica Bege Tamanho G,MUNHEQUEIRA,506464,17.90,17.90,,
506459,MOVA,Joelheira Mova Ajuste Com Hastes De Aço Flexives Tamanho Único,JOELHEIRA,506459,87.90,87.90,,
508331,EXPOSIS,Repelente Exposis Lenço Umedecido Infantil 10Unidades,LOÇÃO,508331,45.39,32.19,29.08,dePorValor
506448,MOVA,Ortese Mova Punho Com Tala Curta Bilateral Tamanho G,MUNHEQUEIRA,506448,40.90,40.90,,
506453,MOVA,Tipóia Mova Imobilizadora Tamanho GG,TIPOIA,506453,33.90,33.90,,
467159,OFF,Repelente Off Loção Longa Duração 100ml,LOÇÃO,467159,31.95,31.59,1.13,dePorValor
506463,MOVA,Tennis Elbow Ajustável Tamanho Único MOVA,JOELHEIRA,506463,18.90,18.90,,
467710,NANOMED,Repelente do Bem Loção Adulto e Infantil 120ML,LOÇÃO,467710,49.90,49.90,,
376176,,Repelente Super Repelex Citronela Spray 100ML,SPRAY,376176,16.79,16.79,,
413439,EXPOSIS,Repelente Exposis Extreme Spray 100ml,SPRAY,413439,50.90,48.69,4.34,dePorValor
506455,MOVA,Joelheira Mova Articilada Com Dobradicas Metalicas E Tiras De Ajuste De Compressão Tamanho M,JOELHEIRA,506455,116.90,116.90,,
506535,CIMED,"Lavitan Melatonina Maracujá 0,21MG 150Comprimidos",MELATONINA,506535,43.99,31.90,27.48,dePorValor
507649,BIOFLORENCE,Almofada De Espuma Higienica Para Cadeira De Banho,MUNHEQUEIRA,507649,145.90,145.90,,
506438,MOVA,Munhequeira Mova Ajustável Com Posicionador Tamanho Único,MUNHEQUEIRA,506438,21.90,21.90,,
453739,EXPOSIS,Repelente Exposis Infantil Gel 40ml,LOÇÃO,453739,30.09,29.59,1.66,dePorValor
508604,MOVA,Sapatilha Mova Beach Tennis Neo Comfort Tam 33/36,JOELHEIRA,508604,91.90,91.90,,
466615,,Repelente Super Repelex Loção 200ml,LOÇÃO,466615,23.90,19.39,18.87,dePorValor
508605,MOVA,Sapatilha Mova Beach Tennis Neo Comfort Tam 37/40,JOELHEIRA,508605,91.90,91.90,,
506454,MOVA,Joelheira Mova Articilada Com Dobradicas Metalicas E Tiras De Ajuste De Compressão Tamanho P,JOELHEIRA,506454,116.90,116.90,,
501921,,Tipoia Ortopédica Mercur G,TIPOIA,501921,39.90,39.90,,
506252,DM HYPERMARCAS,Vitasay Melatonina 150 Comprimidos Mastigaveis Sabor Laranja.,MELATONINA,506252,52.99,52.99,,
506460,MOVA,Ortese Mova Dupla Tennis Elbow Ajustavel Tamanho Único,JOELHEIRA,506460,41.90,41.90,,
292460,,Repelente Super Repelex Kids Gel 133ML,LOÇÃO,292460,28.79,28.29,1.74,dePorValor
506434,MOVA,Joelheira Com Orifício E Reforço Patelar - Basic Tamanho GG,JOELHEIRA,506434,36.90,36.90,,
506534,CIMED,Repelente Xô Inseto Icaridina 25% Gel 100ml,SPRAY,506534,39.99,34.59,13.50,dePorValor
280518,,Repelente Super Repelex Spray Líquido 100ml,SPRAY,280518,18.90,15.39,18.57,dePorValor
508606,MOVA,Sapatilha Mova Beach Tennis Neo Comfort Tam 41/44,JOELHEIRA,508606,91.90,91.90,,
68349,TENSOR,Tornozeleira De Compressão Tensor Preta M,TORNOZELEIRA,68349,44.85,44.85,,
506457,MOVA,Joelheira Mova Articilada Com Dobradicas Metalicas E Tiras De Ajuste De Compressão Tamanho G,JOELHEIRA,506457,116.90,116.90,,
450371,JOHNSON'S ,Repelente Off Kids Locao 200ML,LOÇÃO,450371,20.09,19.59,2.49,dePorValor
506433,MOVA,Joelheira Com Orifício E Reforço Patelar - Basic Tamanho G,JOELHEIRA,506433,36.90,36.90,,
467135,OFF,Repelente Off Longa Duração Spray 200ml,LOÇÃO,467135,35.99,33.00,8.31,dePorValor
424566,RAID,"Repelente Eletrico Raid liquido 45 Noites 1 Aparelho Grátis Refil 32,9G",SPRAY,424566,14.70,14.70,,
413892,EXPOSIS,Repelente Exposis Gel 100ml,LOÇÃO,413892,59.90,48.69,18.71,dePorValor
506445,MOVA,Munhequeira Mova Elástica Preta Tamanho Único,MUNHEQUEIRA,506445,17.90,17.90,,
506458,MOVA,Joelheira Mova Articilada Com Dobradicas Metalicas E Tiras De Ajuste De Compressão Tamanho GG,JOELHEIRA,506458,116.90,116.90,,
508049,INDAIA,Andador Fixo Aluminio Dobravel Pop A404,ANDADOR,508049,195.50,195.50,,
506451,MOVA,Tipóia Mova Imobilizadora Tamanho M,TIPOIA,506451,28.90,28.90,,
506439,MOVA,Ortese Mova Punho Com Tala Bilateral Tamanho Único,MUNHEQUEIRA,506439,45.90,45.90,,
506443,MOVA,Tornozeleira Mova Longa Tamanho G,TORNOZELEIRA,506443,28.90,28.90,,
505617,CIMED,Repelente Xô Inseto 15% Spray 200ml,SPRAY,505617,14.90,11.59,22.21,dePorValor
509336,DAKOTA,Tenis Dakota Campesi Care Protector Preto 220 N°38,SAPATOS ORTOPÉDICOS,509336,189.99,189.99,,
509371,DAKOTA,Mule Dakota Campesi Care Manila Preto 219 N°37,SAPATOS ORTOPÉDICOS,509371,189.99,189.99,,
509347,DAKOTA,Tenis Dakota Campesi Care Cayman Preto 219 N°37,SAPATOS ORTOPÉDICOS,509347,189.99,189.99,,
509358,DAKOTA,Sapato Dakota Campesi Care Napa Light Nude 219 N°36,SAPATOS ORTOPÉDICOS,509358,189.99,189.99,,
506352,SIGVARIS,Meia 3/4 Média Compressão 18-21 Com Ponteira Natural P Ativa,MEIAS COMPRESSÃO,506352,72.36,72.36,,
506351,SIGVARIS,Meia 3/4 Média Compressão 18-21 Sem Ponteira Natural P Ativa,MEIAS COMPRESSÃO,506351,72.36,72.36,,
509369,DAKOTA,Mule Dakota Campesi Care Manila Preto 219 N°35,SAPATOS ORTOPÉDICOS,509369,189.99,189.99,,
506462,MOVA,Suporte Mova Para Ombro Ajustável Tamanho G/GG,SUPORTE OMBRO,506462,67.90,67.90,,
509342,DAKOTA,Tenis Dakota Campesi Care Balisan Marinho 221 N°38,SAPATOS ORTOPÉDICOS,509342,189.99,189.99,,
509351,DAKOTA,Tenis Dakota Campesi Care Manila Preto 219 N°35,SAPATOS ORTOPÉDICOS,509351,189.99,189.99,,
509356,DAKOTA,Sapato Dakota Campesi Care Napa Light Nude 219 N°34,SAPATOS ORTOPÉDICOS,509356,189.99,189.99,,
509335,DAKOTA,Tenis Dakota Campesi Care Protector Preto 220 N°37,SAPATOS ORTOPÉDICOS,509335,189.99,189.99,,
509370,DAKOTA,Mule Dakota Campesi Care Manila Preto 219 N°36,SAPATOS ORTOPÉDICOS,509370,189.99,189.99,,
509348,DAKOTA,Tenis Dakota Campesi Care Cayman Preto 219 N°38,SAPATOS ORTOPÉDICOS,509348,189.99,189.99,,
509338,DAKOTA,Tenis Dakota Campesi Care Balisan Marinho 221 N°34,SAPATOS ORTOPÉDICOS,509338,189.99,189.99,,
506473,MOVA,Corretor Mova Postural Tamanho P/M,CORRETOR POSTURAL,506473,51.90,51.90,,
509368,DAKOTA,Mule Dakota Campesi Care Manila Preto 219 N°34,SAPATOS ORTOPÉDICOS,509368,189.99,189.99,,
506355,SIGVARIS,Meia Calça Média Compressão 18-21 Sem Ponteira Natural GG Ativa,MEIAS COMPRESSÃO,506355,103.26,103.26,,
