,sku,produto,marca,farmacia,preco com desconto,preco sem desconto,% desconto,descricao
112,12550,Pantoprazol Sódico Sesqui-Hidratado 40mg Eurofarma 28 Comprimidos Revestidos de Liberação Retardada,Eurofarma - Generico,Drogal,43.93,43.93,0.0,Compre Pantoprazol Sódico Sesqui-Hidratado 40mg Eurofarma 28 Comprimidos Revestidos de Liberação Retardada com melhor preço e condição na farmácia online Drogal.
113,21385,Decongex Plus 12 Comprimidos Revestidos De Liberação Programada,Decongex,Drogal,29.74,29.74,0.0,Compre Decongex Plus 12 Comprimidos Revestidos De Liberação Programada com melhor preço e condição na farmácia online Drogal.
114,10139,Folifolin 5mg caixa com 30 comprimidos,EMS,Drogal,19.0,19.0,0.0,Compre Folifolin 5mg caixa com 30 comprimidos com melhor preço e condição na farmácia online Drogal.
115,873179,Levotiroxina Sódica 50mcg Merck 30 Comprimidos,Merck,Drogal,11.49,11.49,0.0,Compre Levotiroxina Sódica 50mcg Merck 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
116,9993781,Rosuvastatina Cálcica 10mg Novartis 30 Comprimidos,Novartis,Drogal,70.77,70.77,0.0,Compre Rosuvastatina Cálcica 10mg Novartis 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
117,11870,Venaflon 450+50mg cx 60 comp rev,Teuto - Etico,Drogal,171.76,171.76,0.0,Compre Venaflon 450+50mg cx 60 comp rev com melhor preço e condição na farmácia online Drogal.
118,4073541,Cetoconazol 20mg/g EMS Creme 30g,Ems - Genericos,Drogal,26.01,26.01,0.0,Compre Cetoconazol 20mg/g EMS Creme 30g com melhor preço e condição na farmácia online Drogal.
119,10385,Ezetimiba 10mg Althaia 30 Comprimidos Revestidos,Althaia,Drogal,79.7,79.7,0.0,Compre Ezetimiba 10mg Althaia 30 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
120,1980066,Pantoprazol Sódico Sesqui-Hidratado 40mg Biosintética 28 Comprimidos Revestidos,Ems - Genericos,Drogal,288.07,288.07,0.0,Compre Esomeprazol Magnésico Tri-Hidratado 40mg EMS - 28  Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
121,4070051,Esomeprazol Magnésico Tri-Hidratado 40mg EMS - 28  Comprimidos Revestidos,Biosintetica - Generico,Drogal,93.11,93.11,0.0,Compre Pantoprazol Sódico Sesqui-Hidratado 40mg Biosintética 28 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
122,9981411,Besilato de Anlodipino 5mg Cimed 30 Comprimidos,Cimed,Drogal,26.54,26.54,0.0,Compre Besilato de Anlodipino 5mg Cimed 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
123,9984033,Torsilax 12 Comprimidos,Trezete,Drogal,125.09,125.09,0.0,Compre Trezete 20mg + 10mg 30 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
124,10682,XigDuo XR 10+1000mg com 30 comprimidos revestidos,Astrazeneca,Drogal,249.54,249.54,0.0,XigDuo XR é indicado como adjuvante à dieta e exercícios para melhorar o controle glicêmico em adultos com diabetes melittus tipo 2 quando o tratamento com ambos dapagliflozina e metformina é apropriado. XigDuo XR não é indicado para uso em pacientes com diabetes tipo 1. XigDuo XR não deve ser usado para o tratamento da cetoacidose diabética.
125,9986999,Trezete 20mg + 10mg 30 Comprimidos Revestidos,Torsilax,Drogal,16.57,16.57,0.0,Compre Torsilax 12 Comprimidos com melhor preço e condição na farmácia online Drogal.
126,683361,Atorvastatina Cálcica 40mg Eurofarma 30 Comprimidos,Ems - Genericos,Drogal,52.33,52.33,0.0,A Drospirenona + Etinilestradiol é utilizado para prevenir a gravidez. Na Drogal você encontra os melhores medicamentos.
127,4070069,"Tibolona 2,5mg EMS 30 Comprimidos",Ems - Genericos,Drogal,75.3,75.3,0.0,"A Tibolona é indicada para o tratamento dos sintomas resultantes da deficiência de hormônio (estrogênio) em mulheres na pós-menopausa, com mais de um ano de menopausa. Na Drogal você encontra os melhores medicamentos."
128,4078144,"Drospirenona + Etinilestradiol 3mg+0,03mg 21 Comprimidos Revestidos - EMS",Puran,Drogal,16.2,16.2,0.0,Compre Puran T4 100mcg 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
129,900664,Puran T4 100mcg 30 Comprimidos,Eurofarma - Generico,Drogal,141.37,141.37,0.0,Compre Atorvastatina Cálcica 40mg Eurofarma 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
130,700274,Imosec 2mg 12 Comprimidos,Imosec,Drogal,11.66,11.66,0.0,Compre Imosec 2mg 12 Comprimidos com melhor preço e condição na farmácia online Drogal.
131,110109,Supositório de Glicerina Granado Caixa Com 12 Supositórios Uso Adulto,Granado,Drogal,26.34,26.34,0.0,Supositório de Glicerina Granado é indicado como laxante. Na Drogal você encontra os melhores medicamentos.
132,9990862,Ivermectina 6mg Germed 4 Comprimidos,Germed - Generico,Drogal,33.66,33.66,0.0,Compre Ivermectina 6mg Germed 4 Comprimidos com melhor preço e condição na farmácia online Drogal.
133,1220551,Cefaliv 12 Comprimidos,Cefaliv,Drogal,21.42,21.42,0.0,Compre Cefaliv 12 Comprimidos com melhor preço e condição na farmácia online Drogal.
134,2520015,Cloridrato de Loperamida 2mg 12 Comprimidos - Laboratório Globo,Globbo,Drogal,6.13,6.13,0.0,"O Cloridrato de Loperamida medicamento é destinado ao tratamento de sintomas como Diarreia aguda sem causa específica, sem caráter infeccioso, Diarreias crônicas espoliativas, associadas às doenças inflamatórias como Doença de Crohn e retocolite ulcerativa, Nas ileostomias e colostomias, que são cirurgias realizadas em partes do intestino denominadas íleo e cólon, respectivamente, com excessiva perda de água e eletrólitos. Na Drogal você encontra os melhores medicamentos."
135,20047,Corus 50mg 30 Comprimidos Revestidos,Corus,Drogal,13.42,13.42,0.0,Compre Corus 50mg 30 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
136,2194562,Cloridrato de Propranolol 40mg Neo Química 30 Comprimidos,Neo  Química,Drogal,5.86,5.86,0.0,Compre Cloridrato de Propranolol 40mg Neo Química 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
137,9990433,Implanon NXT 68mg Implante Contraceptivo 1 Aplicador Contendo 1 Implante De Uso Subdérmico,Implanon,Drogal,,,,Compre Implanon NXT 68mg Implante Contraceptivo 1 Aplicador Contendo 1 Implante De Uso Subdérmico com melhor preço e condição na farmácia online Drogal.
138,9987000,Trezete 10mg + 10mg 30 Comprimidos Revestidos,Trezete,Drogal,88.49,88.49,0.0,Compre Trezete 10mg + 10mg 30 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
139,4074963,Ácido Acetilsalicílico 100mg EMS 30 comprimidos,Ems - Genericos,Drogal,11.1,11.1,0.0,Compre Ácido Acetilsalicílico 100mg EMS 30 comprimidos com melhor preço e condição na farmácia online Drogal.
140,2150022,Cloridrato de Nebivolol - Torrent 5mg caixa com 30 comprimidos,Eurofarma,Drogal,70.68,70.68,0.0,Compre Atorvastatina Cálcica 20mg Eurofarma 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
141,4430032,Atorvastatina Cálcica 20mg Eurofarma 30 Comprimidos,Torrent - Generico,Drogal,80.23,80.23,0.0,Compre Cloridrato de Nebivolol - Torrent 5mg caixa com 30 comprimidos com melhor preço e condição na farmácia online Drogal.
142,4076532,Paracetamol 500mg + Cloridrato de Pseudoefedrina 30mg EMS 24 Comprimidos Revestidos,Ems - Genericos,Drogal,13.62,13.62,0.0,O Paracetamol é um analgésico e antitérmico que reduz a febre atuando no centro regulador da temperatura no Sistema Nervoso Central (SNC) e diminui a sensibilidade para a dor. A pseudoefedrina reduz a congestão nasal. A ação do medicamento se inicia dentro de 15 a 30 minutos após a administração.
143,873080,Levotiroxina Sódica 75mcg Merck 30 Comprimidos,Althaia,Drogal,40.67,40.67,0.0,Compre Rosuvastatina Cálcica 5mg Althaia 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
144,9987459,Ciprofibrato 100mg Eurofarma 30 Comprimidos,Merck,Drogal,12.55,12.55,0.0,Compre Levotiroxina Sódica 75mcg Merck 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
145,9986593,Piascledine 300mg 90 Cápsulas Gelatinosas Duras,Eurofarma - Generico,Drogal,55.28,55.28,0.0,Compre Ciprofibrato 100mg Eurofarma 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
146,9990196,Rosuvastatina Cálcica 5mg Althaia 30 Comprimidos,Piascledine,Drogal,508.93,508.93,0.0,Compre Piascledine 300mg 90 Cápsulas Gelatinosas Duras com melhor preço e condição na farmácia online Drogal.
147,901911,Puran T4 25mcg 30 Comprimidos,Puran,Drogal,17.2,17.2,0.0,Compre Puran T4 25mcg 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
148,9987057,Sonasal Nebulizador Nasal 30ml,Adv,Drogal,14.99,14.99,0.0,Compre Sonasal Nebulizador Nasal 30ml com melhor preço e condição na farmácia online Drogal.
149,4430043,"Olmesartana Medoxomila + Hidroclorotiazida 20mg + 12,5mg 30 Comprimidos Revestidos - Eurofarma",Eurofarma - Generico,Drogal,54.52,54.52,0.0,"Olmesartana medoxomila + hidroclorotiazida) é indicado para o tratamento da pressão arterial alta, ou seja, a pressão cujas medidas estejam acima de 140 mm Hg (pressão “alta” ou sistólica) ou 90 mm Hg (pressão “baixa” ou diastólica). Na Drogal você encontra os melhores produtos."
150,2010016,Simbioflora 15 sachês com 6g,Farmoquímica,Drogal,106.3,106.3,0.0,"Simbioflora é indicado para a recuperação da Flora Intestinal, auxiliando em casos de prisão de ventre e diarreia."
151,9997072,Vitamina D3 50.000 UI Neo Química 4 Cápsulas Moles,Neo  Química,Drogal,76.26,76.26,0.0,Compre Vitamina D3 50.000 UI Neo Química 4 Cápsulas Moles com melhor preço e condição na farmácia online Drogal.
152,5530012,Naproxeno Sódico 550mg Neo Química 10 Comprimidos,Neo  Química,Drogal,24.22,24.22,0.0,Compre Naproxeno Sódico 550mg Neo Química 10 Comprimidos com melhor preço e condição na farmácia online Drogal.
153,4073070,Paracetamol 200mg EMS Solução Oral 15ml,Busonid,Drogal,43.55,43.55,0.0,Compre Busonid 50mcg Suspensão Aquosa Nasal 6ml 120 Doses com melhor preço e condição na farmácia online Drogal.
154,1981579,Busonid 50mcg Suspensão Aquosa Nasal 6ml 120 Doses,Eurofarma - Generico,Drogal,27.77,27.77,0.0,"O cetoconazol + dipropionato de betametasona + sulfato de neomicina é indicado no tratamento de doenças de pele, onde se exigem ações anti-inflamatória, antibacteriana e antimicótica, causadas por germes sensíveis. Na Drogal você encontra os melhores medicamentos."
155,4430025,"Cetoconazol + Dipropionato de Betametasona + Sulfato de Neomicina 20mg/g + 0,64mg/g + 2,5mg/g Bisnaga Creme 30g - Eurofarma",DiaD,Drogal,21.3,21.3,0.0,"Compre Diad 1,5mg 1 Comprimido com melhor preço e condição na farmácia online Drogal."
156,9993522,Rybelsus 3mg 30 Comprimidos,Rybelsus,Drogal,543.84,543.84,0.0,Compre Rybelsus 3mg 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
157,9989743,"Diad 1,5mg 1 Comprimido",Ems - Genericos,Drogal,10.81,10.81,0.0,"O Paracetamol é indicado em adultos, para a redução da febre e para o alívio temporário de dores leves a moderadas, tais como: dores associadas a resfriados comuns, dor de cabeça, dor no corpo, dor de dente, dor nas costas, dores musculares, e dores leves."
158,10286,Montelucaste de Sódio 4mg Biosintética 30 Comprimidos Mastigáveis,Biosintetica - Generico,Drogal,107.64,107.64,0.0,Compre Montelucaste de Sódio 4mg Biosintética 30 Comprimidos Mastigáveis com melhor preço e condição na farmácia online Drogal.
159,190101,Cicloprimogyna 2mg + 025mg caixa com 21 drágeas,Bayer,Drogal,14.18,14.18,0.0,"Cicloprimogyna é indicado para terapia de reposição hormonal (TRH) para o tratamento de sinais e sintomas da deficiência estrogênica, devido à menopausa natural ou hipogonadismo, oforectomia ou falência ovariana primária em mulheres com útero intacto, controle de irregularidades do ciclo menstrual, tratamento da amenorreia primária e secundária."
160,1510014,"Puran T4 37,5mcg 30 Comprimidos",Puran,Drogal,10.88,10.88,0.0,"Compre Puran T4 37,5mcg 30 Comprimidos com melhor preço e condição na farmácia online Drogal."
161,9981412,Besilato de Anlodipino 10mg Cimed 30 Comprimidos,Cimed,Drogal,34.06,34.06,0.0,Compre Besilato de Anlodipino 10mg Cimed 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
162,960002,Cerazette 75mcg 84 Comprimidos,Schering-Pough Msd,Drogal,136.67,136.67,0.0,"Cerazette® é usado para evitar a gravidez, contém uma pequena quantidade de um tipo de hormônio sexual feminino, o progestagênio desogestrel. Na Drogal você encontra os melhores medicamentos."
163,9989040,Furoato de Mometasona 50mcg 1 Frasco com 120 Doses de Suspensão Nasal - Glenmark,Prati Donaduzzi,Drogal,13.61,13.61,0.0,"Compre os produtos que você precisa, aqui na DROGAL."
164,4430044,"Olmesartana Medoxomila 40mg + Hidroclorotiazida 12,5mg Eurofarma 30 Comprimidos Revestidos",Glenmark,Drogal,50.0,50.0,0.0,"O Furoato de mometasona suspensão spray nasal é indicado para o tratamento dos sintomas de rinite alérgica sazonal e perene, como congestão nasal, coriza, coceira e espirros, em pacientes adultos e pediátricos (a partir de 2 anos de idade). Na Drogal você encontra os melhores medicamentos."
165,9983685,"Maleato Dexclorfeniramina+Betametasona 0,40/0,5mg  120ml (G)",Eurofarma - Generico,Drogal,62.11,62.11,0.0,"Olmesartana medoxomila + hidroclorotiazida) é indicado para o tratamento da pressão arterial alta, ou seja, a pressão cujas medidas estejam acima de 140 mm Hg (pressão “alta” ou sistólica) ou 90 mm Hg (pressão “baixa” ou diastólica). Na Drogal você encontra os melhores produtos."
166,11830,Succinato de Metoprolol 50mg Neo Química 30 Comprimidos Revestidos de Liberação Prolongada,Neo  Química,Drogal,46.93,46.93,0.0,Compre Succinato de Metoprolol 50mg Neo Química 30 Comprimidos Revestidos de Liberação Prolongada com melhor preço e condição na farmácia online Drogal.
167,676241,Aciclovir 400mg Merck 30 Comprimidos,Merck - Generico,Drogal,269.6,269.6,0.0,Compre Aciclovir 400mg Merck 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
168,4075986,"Cloridrato de Oximetazolina 0,5mg/ml 30ml - EMS",Ems - Genericos,Drogal,16.26,16.26,0.0,"O Cloridrato de Oximetazolina adulto solução nasal spray está indicado para o alívio sintomático da congestão nasal e nasofaríngea decorrentes do resfriado comum, sinusite, febre ou outras alergias das vias aéreas superiores. Na Drogal você encontra os melhores produtos."
169,670013,"Desloratadina 0,5mg/ml Medley Xarope Frasco 60ml",Medley - Generico,Drogal,49.79,49.79,0.0,"Compre Desloratadina 0,5mg/ml Medley Xarope Frasco 60ml com melhor preço e condição na farmácia online Drogal."
170,2880009,Hemofiss Pomada 30g,Hemofiss,Drogal,32.61,32.61,0.0,Compre Hemofiss Pomada 30g com melhor preço e condição na farmácia online Drogal.
171,9982939,Domperidona 10mg Eurofarma 60 Comprimidos,Eurofarma,Drogal,38.82,38.82,0.0,Compre Domperidona 10mg Eurofarma 60 Comprimidos com melhor preço e condição na farmácia online Drogal.
172,9982683,Cloridrato de Fexofenadina 120mg Cimed 10 Comprimidos Revestidos,Cimed,Drogal,42.34,42.34,0.0,Compre Cloridrato de Fexofenadina 120mg Cimed 10 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
173,1291491,"Seki 3,54mg/ml xarope sabor coco frasco com 120ml",Zambon,Drogal,29.55,29.55,0.0,"Compre Seki 3,54mg xarope frasco com 120ml + copo medidor com melhor preço e condição na farmácia online Drogal."
174,2690003,Esomeprazol Magnésico Ranbaxy 20mg 28 Comprimidos,Ranbaxy - Genérico,Drogal,122.58,122.58,0.0,"O esomeprazol magnésico é indicado para o tratamento de doenças ácido-pépticas e alívio dos sintomas de azia, regurgitação ácida e dor epigástrica. Compre na farmácia online Drogal."
175,2150031,Olmesartana Medoxomila 40mg Torrent 30 Comprimidos,Torrent - Generico,Drogal,46.33,46.33,0.0,A Olmesartana Medoxomila é indicada para o tratamento da pressão arterial alta. Compre na farmácia online Drogal.
176,1051490,Nootropil 800mg caixa com 30 comprimidos,Tylenol,Drogal,22.76,22.76,0.0,Compre Tylenol Sinus 24 Comprimidos Revestidos com melhor preço e condição na farmácia online Drogal.
177,1710290,Tylenol Sinus 24 Comprimidos Revestidos,Takeda,Drogal,174.05,174.05,0.0,"Nesina é indicado como adjuvante à dieta e à prática de exercícios para melhorar o controle glicêmico em pacientes adultos com diabetes mellitus tipo 2 em vários cenários clínicos. 
Nesina não deve ser utilizado para o tratamento de pacientes com diabetes mellitus tipo 1 ou para o tratamento da cetoacidose diabética, pois não será eficaz nestas situações."
178,260032,Nesina 25mg com 30 comprimidos revestidos,Sanofi-Aventis,Drogal,44.92,44.92,0.0,Compre Nootropil 800mg caixa com 30 comprimidos com melhor preço e condição na farmácia online Drogal.
179,4078152,"Indapamida 1,5mg EMS 30 Comprimidos Revestidos",Puran,Drogal,25.02,25.02,0.0,Compre Puran T4 88mcg 30 Comprimidos com melhor preço e condição na farmácia online Drogal.
