Produto ID,Nome,Marca,SKU,EAN,Preço sem Desconto,Preço com Desconto,Descrição
sp-34549,Condicionador Granado Bebê Lavanda 250ml,Granado,34549,7896512911971,20.99,20.99,"<h3>APRESENTAÇÃO:</h3><p>Fórmula suave enriquecida com ativos derivados da celulose, que deixam o cabelo macio, fácil de pentear e perfumado. Especialmente desenvolvido para o cabelo delicado do bebê. Dermatologicamente testado. Livre de parabenos e corantes.&nbsp;</p><p>Conteúdo: 250ml.</p><h3>PARA QUE SERVE?</h3><p><span style=""color: rgb(55, 65, 81);"">O Condicionador Granado Bebê Lavanda tem os seguintes benefícios:</span></p><ul><li><span style=""color: rgb(55, 65, 81);"">Mantém o cabelo macio: Ajuda a manter os cabelos dos bebês e crianças macios e fáceis de pentear.</span></li><li><span style=""color: rgb(55, 65, 81);"">Fragrância agradável: Perfuma suavemente o cabelo, proporcionando uma sensação fresca e agradável.</span></li><li><span style=""color: rgb(55, 65, 81);"">Fórmula suave: Sua fórmula suave é adequada para a pele sensível dos pequenos, sendo dermatologicamente testada.</span></li><li><span style=""color: rgb(55, 65, 81);"">Livre de parabenos e corantes: Não contém parabenos nem corantes, o que o torna uma opção segura para cuidar dos cabelos dos bebês.</span></li></ul><h3>COMO DEVO USAR?</h3><ul><li><span style=""color: rgb(55, 65, 81);"">Após o uso do shampoo, com os cabelos ainda molhados, aplique o Condicionador Granado Bebê Lavanda.</span></li><li><span style=""color: rgb(55, 65, 81);"">Massageie cuidadosamente para garantir a distribuição uniforme do produto nos cabelos.</span></li><li><span style=""color: rgb(55, 65, 81);"">Enxágue abundantemente até retirar todo o condicionador.</span></li></ul><h3>ADVERTÊNCIAS:</h3><ul><li><span style=""color: rgb(55, 65, 81);"">Uso externo.</span></li><li><span style=""color: rgb(55, 65, 81);"">Não ingerir.</span></li><li><span style=""color: rgb(55, 65, 81);"">Se houver irritação, suspenda o uso imediatamente e procure orientação médica.</span></li><li><span style=""color: rgb(55, 65, 81);"">Mantenha fora do alcance das crianças.</span></li></ul><p><br></p>"
sp-32945,Shampoo Turma Da  Xuxinha Cacheado Infantil  210ml,Turma Da Xuxinha,32945,7896020159278,10.29,10.29,Shampoo Turma Da  Xuxinha Cacheado Infantil  210ml
sp-33811,Soapex 1% Sabonete Líquido 120ml,Galderma,33811,7897930761834,64.99,64.99,"<h3>APRESENTAÇÃO</h3><p><strong>Soapex 1% Sabonete</strong> <strong>Líquido </strong>oferece <strong>proteção </strong>anti-séptica para a pele. Com maior concentração de <strong>triclosano </strong>(<strong>anti-séptico</strong>). Ótimo para uma <strong>limpeza </strong>profunda da pele e <strong>antibacteriano</strong>, ajudando a combater o mal cheiro nas axilas e nos pés, além da <strong>higiene </strong>corporal elevada garantindo a saúde da pele.</p><h3><span style=""color: black;"">BENEFÍCIOS</span></h3><ul><li>Elevado potencial antisséptico.</li><li>Redução de 99,9% dos microrganismos.</li><li>Ideal para higiene corporal e na limpeza das mãos.</li><li>Sabonete antisséptico com 1% de Triclosano.</li><li>Proteção antisséptica da pele.</li><li>Testado Dermatologicamente.</li></ul><h3><span style=""color: black;"">PARA QUE É INDICADO</span></h3><p>Soapex 1% Sabonete é indicado para para adultos e crianças na higiene corporal e das mãos, e para médicos durante o processo de higienização das mãos, no pré e pós cirurgia.</p><h3>COMO DEVO USAR</h3><ul><li>Massageie suavemente sobre a pele umedecida até obter espuma abundante, enxaguando em seguida.</li></ul><h3><span style=""color: rgb(0, 0, 0);"">COMO FUNCIONA</span></h3><p>Soapex 1% Sabonete oferece um elevado potencial antisséptico, protegendo a saúde da pele contra bactérias que causam odores desagradáveis.</p><h3>CONTRAINDICAÇÃO</h3><ul><li>Uso externo.</li><li>Mantenha fora do alcance das crianças.</li><li>Interrompa o uso se ocorrer irritação na pele.</li><li>Consulte seu médico.</li><li>Conservar em temperatura ambiente e ao abrigo do sol.</li></ul>"
sp-32947,Condicionador Turma Da Xuxinha Cabelo Cacheado Infantil Com 210ml,Turma Da Xuxinha,32947,7896020159292,9.69,9.69,Condicionador Turma Da Xuxinha Cabelo Cacheado Infantil Com 210ml
sp-32383,Shampoo Palmolive Naturals Kids Cabelo Cacheado 350ml,Palmolive,32383,7891024174180,13.29,13.29,"<h3>SHAMPOO PALMOLIVE NATURALS KIDS CABELO CACHEADO 350ML</h3> <h3>APRESENTAÇÃO:</h3> <p>O Shampoo Palmolive Naturals Kids para Cabelo Cacheado é apresentado em uma embalagem prática de 350ml, formulado para limpar suavemente os cabelos cacheados das crianças, proporcionando nutrição e definição dos cachos.</p> <h3>BENEFÍCIOS:</h3> <ul> <li>Shampoo Palmolive Naturals Kids para Cabelo Cacheado.</li> <li>Embalagem conveniente de 350ml.</li> <li>Limpeza suave, nutrição e definição dos cachos infantis.</li> </ul> <h3>PARA QUE SERVE:</h3> <p>O Shampoo Palmolive Naturals Kids para Cabelo Cacheado é indicado para a limpeza delicada dos cabelos cacheados das crianças, proporcionando nutrição e definição dos cachos. Sua embalagem de 350ml é prática para o uso constante.</p> <h3>COMO DEVO USAR:</h3> <ul> <li>Aplicar o shampoo nos cabelos molhados.</li> <li>Massagear suavemente o couro cabeludo.</li> <li>Enxaguar abundantemente.</li> </ul> <h3>ADVERTÊNCIAS:</h3> <ul> <li>Uso externo.</li> <li>Evitar contato com os olhos.</li> </ul> <p><br></p>"
sp-21042,Condicionador Johnsons Cachos Dos Sonhos 200 Ml,Johnsons Baby,21042,7891010047184,26.99,26.99,"<h3>Condicionador Infantil Para Cabelos Cacheados Johnson's Cachos Dos Sonhos, 200ml</h3> <h3>APRESENTAÇÃO:</h3> <p>O Condicionador Infantil Para Cabelos Cacheados Johnson's Cachos Dos Sonhos é apresentado em uma embalagem de 200ml, especialmente formulado para cuidar dos cabelos cacheados dos bebês, proporcionando nutrição e desembaraço suave.</p> <h3>BENEFÍCIOS:</h3> <ul> <li>Condicionador infantil para cabelos cacheados.</li> <li>Fórmula suave e dermatologicamente testada.</li> <li>Promove nutrição e desembaraço suave.</li> <li>Livre de corantes e parabenos.</li> <li>Deixa os cabelos macios e perfumados.</li> <li>Testado por pediatras.</li> </ul> <h3>PARA QUE SERVE:</h3> <p>O Condicionador Infantil Para Cabelos Cacheados Johnson's Cachos Dos Sonhos foi desenvolvido para cuidar dos cabelos cacheados dos bebês, proporcionando nutrição, desembaraço suave e um aroma agradável. Sua fórmula dermatologicamente testada é livre de corantes e parabenos, sendo ideal para o cuidado capilar dos pequenos.</p> <h3>COMO DEVO USAR:</h3> <ul> <li>Após lavar os cabelos com o shampoo, aplique o condicionador nos cabelos molhados.</li> <li>Deixe agir por alguns minutos.</li> <li>Enxágue bem.</li> <li>Use durante o banho do bebê.</li> </ul> <h3>ADVERTÊNCIAS:</h3> <ul> <li>Uso externo.</li> <li>Evite o contato com os olhos.</li> <li>Mantenha fora do alcance de crianças.</li> <li>Em caso de irritação, suspenda o uso.</li> </ul> <h3>PALAVRAS-CHAVE:</h3> <p>Condicionador Infantil, Condicionador Johnson's, Condicionador Johnsons Baby, Condicionador para Bebê, Condicionador para Criança, Condicionador pra Cabelos Crespos, JOHNSON'S, JOHNSON'S Baby</p> <p><br></p>"
sp-274,Shampoo Johnsons Baby Cabelos Claros 200 Ml,Johnsons Baby,274,7891010030889,17.29,17.29,"<h3>Shampoo Para Bebê Johnson's Baby Para Cabelos Claros, 200ml</h3> <h3>APRESENTAÇÃO:</h3> <p>O Shampoo Para Bebê Johnson's Baby Para Cabelos Claros é apresentado em uma embalagem de 200ml, especialmente desenvolvido para cuidar dos cabelos delicados dos bebês com tonalidade clara, proporcionando limpeza suave e eficaz.</p> <h3>BENEFÍCIOS:</h3> <ul> <li>Shampoo suave e seguro para bebês.</li> <li>Fórmula especialmente desenvolvida para cabelos claros.</li> <li>Limpa delicadamente os cabelos do bebê.</li> <li>Não irrita os olhos.</li> <li>Deixa os cabelos macios, brilhantes e levemente perfumados.</li> </ul> <h3>PARA QUE SERVE:</h3> <p>O Shampoo Para Bebê Johnson's Baby Para Cabelos Claros foi formulado para atender às necessidades específicas de cuidado dos cabelos de bebês com tonalidade clara. Sua fórmula suave proporciona uma limpeza delicada, mantendo os cabelos macios, brilhantes e perfumados. Além disso, é seguro para não irritar os olhos sensíveis do bebê.</p> <h3>COMO DEVO USAR:</h3> <ul> <li>Aplique uma pequena quantidade do shampoo nos cabelos molhados do bebê.</li> <li>Massageie suavemente até formar espuma.</li> <li>Enxágue bem.</li> <li>Use durante o banho para a higiene diária dos cabelos do bebê.</li> </ul> <h3>ADVERTÊNCIAS:</h3> <ul> <li>Uso externo.</li> <li>Evite o contato com os olhos. Caso ocorra, enxágue com água em abundância.</li> <li>Mantenha fora do alcance de crianças.</li> </ul> <h3>PALAVRAS-CHAVE:</h3> <p>Shampoo, Bebê, Johnson's Baby, Cabelos Claros, Cuidados com os Cabelos</p> <p><br></p>"
sp-29602,Kronel Sabonete Infantil Líquido 250ml,Kronel,29602,7896685301494,24.49,24.49,"<h3>APRESENTAÇÃO:</h3><p>Kronel Sabonete Infantil Líquido 250ml é a escolha perfeita para cuidar da higiene do seu bebê com carinho e segurança. Com fórmula suave e dermatologicamente testada, esse sabonete oferece cuidado delicado para a pele sensível dos pequenos.</p><p><br></p><h3>BENEFÍCIOS:</h3><ul><li>Higiene suave e segura.</li><li>Fórmula dermatologicamente testada.</li><li>Protege a pele sensível.</li><li>Limpeza eficaz.</li><li>Fragrância suave.</li><li>Sem lágrimas.</li><li>Prático e econômico.</li><li>pH balanceado.</li><li>Hidratação suave.</li><li>Livre de parabenos.</li></ul><h3>PARA QUE SERVE?</h3><p>Kronel Sabonete Infantil Líquido utiliza uma tecnologia avançada para garantir a limpeza e proteção da pele delicada do bebê. Sua fórmula suave remove sujeira e impurezas sem causar irritações, mantendo a pele macia e saudável.</p><h3>COMO DEVO USAR?</h3><ul><li>Molhe o corpo do bebê com água morna.</li><li>Aplique o sabonete na mão ou em uma esponja macia.</li><li>Espalhe suavemente sobre a pele do bebê, fazendo movimentos circulares.</li><li>Enxágue bem com água morna, certificando-se de remover completamente o sabonete.</li><li>Seque o bebê delicadamente com uma toalha macia.</li></ul><h3>ADVERTÊNCIAS:</h3><ul><li>Evite o contato com os olhos. Em caso de contato, enxágue abundantemente com água.</li><li>Mantenha fora do alcance das crianças.</li><li>Não ingerir. Em caso de ingestão acidental, procure ajuda médica imediatamente.</li></ul><p><br></p>"
sp-36185,Hidratante Paixão Tentadora 200ml,Paixao,36185,0000078922686,14.79,14.79,Hidratante Paixão Tentadora 200ml
sp-25699,Condicionador Infantil Palmolive Naturals Kids Todo Tipo De Cabelo 350ml,Palmolive,25699,7891024174630,14.99,14.99,"<h3>CONDICIONADOR INFANTIL PALMOLIVE NATURALS KIDS TODO TIPO DE CABELO 350ML</h3> <h3>APRESENTAÇÃO:</h3> <p>O Condicionador Infantil Palmolive Naturals Kids para Todo Tipo de Cabelo é apresentado em uma embalagem prática de 350ml, formulado para desembaraçar, hidratar e deixar os cabelos das crianças mais fáceis de pentear.</p> <h3>BENEFÍCIOS:</h3> <ul> <li>Condicionador Infantil Palmolive Naturals Kids.</li> <li>Embalagem conveniente de 350ml.</li> <li>Desembaraça, hidrata e facilita o pentear dos cabelos infantis.</li> </ul> <h3>PARA QUE SERVE:</h3> <p>O Condicionador Infantil Palmolive Naturals Kids é indicado para o cuidado diário dos cabelos das crianças, proporcionando desembaraço, hidratação e facilitando o processo de pentear. Sua embalagem de 350ml é prática para uso constante.</p> <h3>COMO DEVO USAR:</h3> <ul> <li>Aplicar o condicionador nos cabelos úmidos após o shampoo.</li> <li>Deixar agir por alguns minutos.</li> <li>Enxaguar abundantemente.</li> </ul> <h3>ADVERTÊNCIAS:</h3> <ul> <li>Uso externo.</li> <li>Evitar contato com os olhos.</li> </ul> <p><br></p>"
sp-32848,Shampoo Huggies Infantil Extra Suave Leve 400 Pague 350ml,Huggies,32848,7896018710481,25.99,25.99,Shampoo Huggies Infantil Extra Suave Leve 400 Pague 350ml
sp-22924,Loção Hidratante Nivea Body Lotion 200ml,Nivea,22924,4005808803132,14.99,14.99,"<p><p><p>O que é?<br>Loção Hidratante NIVEA Lotion Express deixa a pele macia por 48h. Hidrata, protege do ressecamento e auxilia na regeneração da pele. Garanta a sua!<br><br>Para que serve a Loção Hidratante NIVEA Lotion Express?<br>Com textura ultraleve de absorção imediata, este hidratante corporal combina ingredientes naturais que evitam a perda da umidade e auxiliam na hidratação profunda da pele.<br><br>Benefícios e diferenciais<br>- 48 horas de hidratação<br>- Possui minerais marinhos<br>- Ingredientes naturais<br>- Complexo de Hidratação NIVEA<br><br>Como usar a Loção Hidratante NIVEA Lotion Express?<br>Aplique sobre a pele e massageie até o produto ser absorvido. Use o produto diariamente para garantir uma maciez prolongada.<br><br>Uma unidade de embalagem contém 200ml</p></p></p>"
sp-32375,Condicionador Johnsons Hidratação Intensa 200 Ml,Johnsons Baby,32375,7891010804589,26.99,26.99,"<h3>APRESENTAÇÃO:</h3><p>O Condicionador Johnson's Hidratação Intensa é a escolha perfeita para quem busca cabelos mais saudáveis e bonitos. Com uma fórmula exclusiva, este condicionador oferece uma hidratação profunda que você vai adorar.</p><h3>PARA QUE SERVE?</h3><p>O Condicionador Johnson's Hidratação Intensa serve para proporcionar uma hidratação profunda aos seus cabelos, deixando-os mais saudáveis, macios e bonitos. Sua fórmula exclusiva penetra nos fios, garantindo resultados visíveis desde o primeiro uso.</p><h3>COMO DEVO USAR?</h3><ol><li>Lave o cabelo com seu shampoo favorito.</li><li>Aplique o Condicionador Johnson's Hidratação Intensa nos cabelos molhados.</li><li>Massageie suavemente da raiz às pontas.</li><li>Deixe agir por alguns minutos.</li><li>Enxágue abundantemente.</li></ol><h3>ADVERTÊNCIAS:</h3><ul><li>Mantenha fora do alcance de crianças.</li><li>Deve ser aplicado por um adulto ou sob sua supervisão.</li><li>Evitar contato com os olhos. Em caso de contato, lavar com água corrente em abundância e procurar um médico.</li><li>Não use se o couro cabeludo estiver ferido ou irritado.</li><li>Em caso de irritação, suspenda o uso e consulte um médico.</li><li>Armazenar em local fresco e ao abrigo da luz solar direta.</li></ul><p><br></p>"
sp-9052,Sabonete Em Barra Johnsons Baby Glicerinado 80 G,Johnsons Baby,9052,7891010035976,7.19,7.19,"<h3>Sabonete De Glicerina Em Barra Johnson's Baby, 80g</h3> <h3>APRESENTAÇÃO:</h3> <p>O Sabonete De Glicerina Em Barra Johnson's Baby é apresentado em uma barra de 80g, ideal para o cuidado diário da pele delicada do seu bebê.</p> <h3>BENEFÍCIOS:</h3> <ul> <li>Sabonete em barra suave para a pele do bebê.</li> <li>Enriquecido com glicerina para hidratação.</li> <li>Limpa delicadamente a pele.</li> <li>Dermatologicamente testado e hipoalergênico.</li> <li>Não irrita os olhos.</li> </ul> <h3>PARA QUE SERVE:</h3> <p>O Sabonete De Glicerina Em Barra Johnson's Baby foi desenvolvido para proporcionar uma limpeza suave e eficaz na pele do bebê. Sua fórmula é enriquecida com glicerina, auxiliando na hidratação e proteção da pele delicada dos pequenos.</p> <h3>COMO DEVO USAR:</h3> <ul> <li>Molhe o corpo do bebê.</li> <li>Passe suavemente o sabonete em barra sobre a pele.</li> <li>Enxágue bem.</li> <li>Use diariamente durante o banho do bebê.</li> </ul> <h3>ADVERTÊNCIAS:</h3> <ul> <li>Uso externo.</li> <li>Evite o contato com os olhos. Caso ocorra, enxágue com água em abundância.</li> <li>Mantenha fora do alcance de crianças.</li> </ul> <h3>PALAVRAS-CHAVE:</h3> <p>Sabonete De Glicerina, Barra, Johnson's Baby, Hidratação, Cuidado Diário, Hipoalergênico</p> <p><br></p>"
sp-34557,Shampoo Granado Bebê Erva Doce 250ml,Granado,34557,7896512914507,19.79,19.79,Shampoo Granado Bebê Erva Doce 250ml
sp-32384,Condicionador Palmolive Naturals Kids Cabelo Cacheado 350ml,Palmolive,32384,7891024174685,14.99,14.99,"<h3>CONDICIONADOR PALMOLIVE NATURALS KIDS CABELO CACHEADO 350ML</h3> <h3>APRESENTAÇÃO:</h3> <p>O Condicionador Palmolive Naturals Kids para Cabelo Cacheado é apresentado em uma embalagem prática de 350ml, formulado para cuidar dos cabelos cacheados das crianças, proporcionando nutrição, desembaraço e definição dos cachos.</p> <h3>BENEFÍCIOS:</h3> <ul> <li>Condicionador Palmolive Naturals Kids para Cabelo Cacheado.</li> <li>Embalagem conveniente de 350ml.</li> <li>Nutre, desembaraça e define os cachos das crianças.</li> </ul> <h3>PARA QUE SERVE:</h3> <p>O Condicionador Palmolive Naturals Kids para Cabelo Cacheado é indicado para o cuidado específico dos cabelos cacheados das crianças, proporcionando nutrição, desembaraço e definição dos cachos. Sua embalagem de 350ml é ideal para uso frequente.</p> <h3>COMO DEVO USAR:</h3> <ul> <li>Aplicar o condicionador nos cabelos úmidos após o shampoo.</li> <li>Deixar agir por alguns minutos.</li> <li>Enxaguar abundantemente.</li> </ul> <h3>ADVERTÊNCIAS:</h3> <ul> <li>Uso externo.</li> <li>Evitar contato com os olhos.</li> </ul> <p><br></p>"
sp-34559,Condicionador Granado Bebê Erva Doce 250ml,Granado,34559,7896512911988,23.99,23.99,Condicionador Granado Bebê Erva Doce 250ml
sp-32944,Hidrat 10% Loção Cimed 150ml,Cimed,32944,7897947603950,39.99,39.99,"<h3>HIDRAT 10% LOÇÃO CIMED 150ML</h3> <h3>APRESENTAÇÃO:</h3> <p>Hidrat 10% Loção é apresentado em frasco com 150ml, oferecendo uma solução eficaz para a hidratação da pele. Desenvolvido com 10% de ureia, proporciona uma hidratação intensa e prolongada.</p> <h3>BENEFÍCIOS:</h3> <ul> <li>Frasco com 150ml para uso prático.</li> <li>Fórmula desenvolvida com 10% de ureia.</li> <li>Proporciona hidratação intensa e prolongada.</li> </ul> <h3>PARA QUE SERVE:</h3> <p>Hidrat 10% Loção é indicado para a hidratação intensa da pele, especialmente em áreas ressecadas. Pode ser utilizado diariamente, conforme necessário.</p> <h3>COMO DEVO USAR:</h3> <ul> <li>Aplicar sobre a pele limpa e seca.</li> <li>Massagear suavemente até completa absorção.</li> <li>Uso diário conforme necessário.</li> </ul> <h3>ADVERTÊNCIAS:</h3> <ul> <li>Uso externo.</li> <li>Evite o contato com os olhos.</li> <li>Em caso de irritação, suspenda o uso e consulte um médico.</li> <li>Mantenha fora do alcance de crianças.</li> </ul> <p><br></p>"
sp-30663,Shampoo Amorável Soft Baby 230ml,Amoravel,30663,7898920763685,10.99,10.99,"<h3>APRESENTAÇÃO</h3><p><strong style=""color: black;"">O Shampoo Soft Infantil Amorável</strong><span style=""color: black;""> foi especialmente desenvolvido para limpar suavemente os cabelos do seu bebê. Sua exclusiva fórmula proporciona uma limpeza suave e segura dos cabelos da criançada, deixando um delicioso perfume de bebê. Além de hidratar, </span>não gera irritações na pele e nem alergia.</p><h3>COMPOSIÇÃO</h3><p><span style=""color: black;"">Sodium laureth sulfate (lauriletersulfato de sódio), disodium laureth sulfosuccinate (laurileter sulfosuccinato dissódio), cocamidopropyl betaine (cocoamidopropilbetaína), aminomethyl propanol (aminometilpropanol), methylisothiazolinone (metilisotiazolinona), methylchloroisothiazolinone (metilcloroisotiazolinona), PEG-150 distearate (distearato de polietilenoglicol), sodium chloride (cloreto de sódio), CI 19140 (amarelo de tartrazina), CI 16035 (vermelho allura 129), disodium EDTA (edetato dissódico), BHT (butil-hidroxitolueno), aqua (água), parfum (fragrância), citronellol (citronelol), coumarin (cumarina), d-limonene (limoneno), geraniol (geraniol), linalool (linalol).</span></p><h3>BENEFÍCIOS</h3><ul><li>Pode ser usado desde o primeiro banho do bebê.</li><li>Fórmula que limpa suavemente e cuida do couro cabeludo.</li><li>Hidrata e promove cabelos macios e saudáveis.</li><li>pH neutro.</li><li>Fórmula Sem Lágrimas.</li><li>Testado Dermatologicamente.</li></ul><h3>COMO DEVO USAR</h3><ul><li>Após molhar os cabelos do seu bebê com água morna, comece com uma pequena quantidade do shampoo para bebês em suas mãos.</li><li>Depois, massageie o shampoo pelo couro cabeludo do bebê e termine com um enxágue.</li></ul><h3><span style=""color: black;"">CONTRAINDICAÇÕES</span></h3><ul><li><span style=""color: black;"">Somente para uso externo.</span></li><li><span style=""color: black;"">Não ingerir e evitar contato com os olhos. </span></li><li><span style=""color: black;"">Suspenda o uso se observada qualquer reação adversa. </span></li><li><span style=""color: black;"">Manter fora do alcance das crianças. </span></li><li><span style=""color: black;"">Conservar em local seco e ao abrigo da luz. </span></li><li><span style=""color: black;"">Deve ser aplicado por adulto ou sob sua supervisão. </span></li><li><span style=""color: black;"">Não usar se o couro cabeludo estiver ferido ou irritado. </span></li><li><span style=""color: black;"">Em caso de irritação, suspender o uso e procurar um médico.&nbsp;</span></li></ul>"
sp-20535,Loção Hidratante Nivea Body Soft Milk 200ml,Nivea,20535,4005808802616,14.99,14.99,"Enriquecido com Manteiga de Karité, NIVEA Soft Milk proporciona hidratação prolongada para a pele seca e desodoriza a pele.
Proporciona 48 horas de hidratação, protegendo a pele contra o ressecamento, deixando-a desodorizada e com uma gostosa sensação de suavidade.

- Fórmula de rápida absorção
- Não deixa a sensação de oleosidade
- Possui ação desodorante
- 48 horas de hidratação
- Não contém corantes, álcool etílico e ingredientes de origem animal
- Dermatologicamente testado

INDICAÇÃO
Pele seca

MODO DE USO

1) APLIQUE
Aplique NIVEA SOFT MILK sobre a pele.
2) REPITA TODOS OS DIAS
Use o produto diariamente para garantir uma maciez prolongada.

INGREDIENTES
Aqua, Paraffinum Liquidum, Glycerin, Cetearyl Alcohol, Glyceryl Stearate Citrate, C15-19 Alkane, Butyrospermum Parkii Butter, Glyceryl Glucoside, Ethylhexylglycerin, Dimethicone, Sodium Hydroxide, Carbomer, Phenoxyethanol, Methylisothiazolinone, Linalool, d-Limonene, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Butylphenyl Methylpropional, Citronellol, Benzyl Alcohol, Alpha-Isomethyl Ionone, Citral, Geraniol, Parfum.

REGISTRO ANVISA
25351.415724/2016-19"
sp-32385,Creme De Pentear Infantil Palmolive Naturals Kids Todo Tipo De Cabelo 150ml,Palmolive,32385,7891024161982,10.29,10.29,"<h3>CREME DE PENTEAR INFANTIL PALMOLIVE NATURALS KIDS TODO TIPO DE CABELO 150ML</h3> <h3>APRESENTAÇÃO:</h3> <p>O Creme de Pentear Infantil Palmolive Naturals Kids para Todo Tipo de Cabelo é apresentado em uma embalagem prática de 150ml, desenvolvido para desembaraçar, hidratar e deixar os cabelos das crianças mais fáceis de pentear.</p> <h3>BENEFÍCIOS:</h3> <ul> <li>Creme de Pentear Infantil Palmolive Naturals Kids.</li> <li>Embalagem conveniente de 150ml.</li> <li>Desembaraça, hidrata e facilita o pentear dos cabelos infantis.</li> </ul> <h3>PARA QUE SERVE:</h3> <p>O Creme de Pentear Infantil Palmolive Naturals Kids é indicado para o cuidado diário dos cabelos das crianças, proporcionando desembaraço, hidratação e facilitando o processo de pentear. Sua embalagem de 150ml é prática para uso constante.</p> <h3>COMO DEVO USAR:</h3> <ul> <li>Aplicar uma pequena quantidade nos cabelos úmidos ou secos.</li> <li>Distribuir uniformemente com um pente de dentes largos.</li> <li>Não enxaguar.</li> </ul> <h3>ADVERTÊNCIAS:</h3> <ul> <li>Uso externo.</li> <li>Manter fora do alcance das crianças.</li> </ul> <p><br></p>"
sp-32376,Shampoo Johnsons Hidratação Intensa 200 Ml,Johnsons Baby,32376,7891010804602,17.29,17.29,"O Shampoo Johnson's Baby Hidratação Intensa 200ml foi desenvolvido especialmente para tratar os cabelos delicados das crianças de maneira suave, eficaz e segura; o shampoo conta ainda com a exclusiva fórmula chega de lágrimas, para evitar irritação nos olhos. Cuida dos cabelos delicados sem agredir os fios. Fórmula chega de lágrimas, não agride os olhos. Dermatologicamente testado e hipoalergênico"
sp-28415,Condicionador Turma Da  Xuxinha Infantil 210ml,Turma Da Xuxinha,28415,7896020158820,9.69,9.69,Condicionador Turma Da  Xuxinha Infantil 210ml
sp-30278,Sabonete Granado Bebê Glicerina Lavanda 90g,Granado,30278,7896512911858,6.99,6.99,Sabonete Granado Bebê Glicerina Lavanda 90g
sp-24735,Cetrilan Sabonete Infantil 100g,Theraskin,24735,7897129302756,47.99,47.99,Cetrilan Sabonete Infantil 100g
sp-21739,Soapelle Sabonete Líquido 140ml,Darrow,21739,7896290401473,52.99,52.99,Soapelle Sabonete Líquido 140ml
sp-29781,Sabonete Granado Bebê Glicerina Erva Doce 90g,Granado,29781,7896512911865,6.99,6.99,Sabonete Granado Bebê Glicerina Erva Doce 90g
sp-29617,Fisiogel Sabonete Liquido 150ml,Fisiogel,29617,7896251802301,73.99,73.99,"<h3 class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">APRESENTAÇÃO</span></h3><p class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">O </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Fisiogel </strong><a href=""https://www.paguemenos.com.br/dermocosmeticos"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: transparent; color: rgb(0, 0, 0);""><strong>Sabonete Líquido</strong></a><span style=""background-color: transparent; color: rgb(0, 0, 0);""> </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">hipoalergênico</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);""> que pode ser usado tanto no </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">corpo quanto no rosto</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);"">, indicado para pessoas que possuem </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">pele sensível e ressecada</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);"">. Tem um pH balanceado que ajuda a manter a pele saudável e evita o ressecamento, não possui corantes, não possui conservantes e ajuda a deixar a pele mais suave e hidratada.</span></p><h3><span style=""background-color: transparent; color: rgb(0, 0, 0);"">COMPOSIÇÃO</span></h3><p class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">Aqua, Glycerin, Hexylene Glycol, Sodium Cocoamphoacetate, Lauryl Glucoside, Acrylates Copolymer, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Hydroxyethylcellulose, Pentylene Glycol, Disodium Lauryl Sulfosuccinate, Butyrospermum Parkii Butter, Guar Hydroxypropyltrimonium Chloride, Squalane, Ceramide 3, Citric Acid.</span></p><h3 class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">PARA QUE É INDICADO</span></h3><p class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">É indicado para pessoas que possuem </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">pele sensível e ressecada</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);"">.</span></p><h3 class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">COMO DEVO USAR</span></h3><p class=""ql-align-justify""><span style=""background-color: transparent; color: rgb(0, 0, 0);"">É recomendado aplicar o produto na pele úmida, massagear suavemente e enxaguar. Usar duas vezes ao dia.</span></p>"
