EAN,SKU,Nome,Marca,Descrição,Farmácia,Preço_sem_desconto,Preço_com_desconto,Porcentagem_desconto,Cidade,Região
7891040029556,857078,Protetor Ocular Nexcare Infantil 20 Unidades,Nexcare,Protetor Ocular Nexcare Infantil,Farma Conde,30.99,30.99,0.0,São Paulo,Sudeste
7891040005819,825091,"Esparadrapo Nexcare Micropore Branco 12mm X 4,5m",Nexcare,"Fita Micropore Nexcare™ Branca - 12 mm x 4,5 m",Farma Conde,9.2,9.2,0.0,São Paulo,Sudeste
7891040155941,216796,Curativos Nexcare Transparentes 10 Unidades,Nexcare,Curativos Transparentes Nexcare 19mm X 72mm Com 10 Unidades,Farma Conde,5.99,5.99,0.0,São Paulo,Sudeste
7891040137077,152082,Curativos Nexcare Protetor para Os Pes 1 Rolo,Nexcare,"Cuidamos e protegemos cada centímetro da sua pele! A Fita Protetora para os Pés Nexcare™ é uma fita adesiva transparente super discreta que pode ser utilizada em qualquer local que estiver em atrito com os sapatos. 
A Fita Protetora para os Pés Nexcare™ é a solução ideal para se ter na bolsa e usar sempre que sentir um incômodo nos pés. É flexível, fácil de cortar, sem a necessidade de tesoura, e perfeita inclusive para áreas difíceis de cobrir, garantindo conforto ao usuário. Este produto é recomendado para prevenir lesões e não deve ser utilizado sobre o pé já machucado com bolhas, cortes, machucados ou rachaduras. Nesses casos, recomenda-se o uso do Curativo para os Pés ou do Curativo para Bolhas Nexcare™. Como usar:  Para utilizar esta fita para os pés, corte no tamanho adequado, cole na parte a ser protegida e vista o sapato que quiser normalmente!",Farma Conde,15.9,15.9,0.0,São Paulo,Sudeste
7891040026265,33019,Curativos Nexcare Joelho e Cotovelo 8 Unidades,Nexcare,"Projetados para proporcionar o melhor em conforto durante a aplicação. Os Curativos Superflexíveis Joelho & Cotovelo Nexcare™ possuem material macio e transpirável, o que os torna ideais para as atividades do dia a dia, fazendo destes curativos 3M a escolha certa para os que têm uma rotina mais ativa. Por fornecer boa proteção mesmo quando são esticados ou dobrados, os curativos Nexcare™ são ideais para atividades de alto movimento, esportes ou condições quente e úmida.
Os Curativos Superflexíveis Joelho & Cotovelo Nexcare™ são confortáveis, discretos, macios e fáceis de remover. Eles contam com almofada que não adere à ferida, e seu selo não deixa entrar água, sujeiras e germes que poderiam levar a uma infecção. Além disso, são à prova d’água, já que seu adesivo não descola em contato com a água. Conheça este curativo para feridas que é um item essencial para qualquer kit de primeiros socorros! Como usar:  Limpe e seque bem e cuidadosamente o ferimento. Retire o curativo do envelope. Retire o papel protetor do curativo e aplique o curativo posicionando a compressa absorvente cuidadosamente sobre o ferimento. Alise o curativo sobre a pele, fazendo ligeira pressão com os dedos. Não aplique o adesivo do curativo diretamente sobre o ferimento. Troque o curativo diariamente ou quando tornar-se molhado. Se ocorrer irritação, descontinue o uso.",Farma Conde,27.49,27.49,0.0,São Paulo,Sudeste
7891040155934,216804,Curativos Nexcare Transparentes 35 Unidades,Nexcare,"Que o curativo não cause outra ferida! Essenciais para qualquer kit de primeiros socorros, os curativos 3M são ideais para o tratamento de pequenas feridas como cortes, arranhões, escoriações e bolhas, pois ainda contam com almofada que não adere à ferida, o que evita novos ferimentos. Além de discretos, os Curativos Transparentes Nexcare™ são resistentes, transparentes, confortáveis e com furinhos, que permitem que a pele respire. Como usar:  Para aplicar o curativo adesivo, retire-o e aplique sob a pele. Acompanhe o progresso da sua ferida a cada quatro dias, e aplique um novo curativo se necessário.",Farma Conde,10.9,10.9,0.0,São Paulo,Sudeste
7891040137497,152116,Curativos Nexcare Superflexiveis 20 Unidades,Nexcare,"Que o curativo não cause outra ferida! Os Curativos Superflexíveis Nexcare™ são desenvolvidos para proporcionar mais conforto e o melhor desempenho durante sua aplicação. São ideais para proteger ferimentos nas articulações (dedos, joelho, cotovelo, etc.), já que são super flexíveis e acompanham os movimentos do corpo sem descolar. Além disso, são feitos com um material fino, macio e transpirável que os tornam ideais para as atividades do dia a dia. A tecnologia e o formato destes curativos para feridas evitam o contato com sujeiras e germes que poderiam levar a uma infecção, e seu adesivo não descola em contato com a água. Os Curativos Superflexíveis Nexcare™ são perfeitos para o tratamento de pequenas feridas como cortes, arranhões, escoriações e bolhas, sem causar novos machucados. É um tipo de curativo essencial para qualquer kit de primeiros socorros, com almofada que não adere à ferida e design único que forma ótima vedação ao redor. Como usar:  Para aplicar o curativo adesivo, retire-o e aplique sob a pele. Acompanhe o progresso da sua ferida a cada quatro dias, e aplique um novo curativo se necessário.",Farma Conde,14.49,14.49,0.0,São Paulo,Sudeste
7891040130849,793844,Protetor Ocular Nexcare Adulto 12 Unidades,Nexcare,"O Protetor Ocular Adulto Nexcare foi desenvolvido com fita Micropore, o que o torna ideal para peles sensíveis.",Farma Conde,24.19,24.19,0.0,São Paulo,Sudeste
7891040197514,157040,Curativos Nexcare para Bolhas 6 Unidades,Nexcare,Curativos Nexcare 3m Para Bolhas À Prova D`água Com 06 Unidades,Farma Conde,17.99,17.99,0.0,São Paulo,Sudeste
7891800644487,263764,Curativo Cremer Variados 6 Formatos 30 Unidades,Cremer,Curativo Cremer Variados 6 Formatos com 30 Unidades,Farma Conde,13.99,13.99,0.0,São Paulo,Sudeste
7891800662139,3772,"Esparadrapo Cremer Microporoso 5cm x 4,5m",Cremer,"Fita Microporosa Cremer 5cm x 4,5m",Farma Conde,19.9,19.9,0.0,São Paulo,Sudeste
7891800637830,269530,Protetor Ocular Topz Infantil Baby Shark 20 Unidades,Cremer,PROT OFT TOPZ INF B.SHARK 20UN,Farma Conde,23.99,23.99,0.0,São Paulo,Sudeste
7891800276534,893248,"Esparadrapo Cremer Impermeável 10cm x 4,5m",Cremer,"O Esparadrapo Cremer, branco, é indicado para fixação de curativos, ataduras, entre outros. Sua largura de 5cm o faz ser mais econômico, pois sua área de abrangência é maior.",Farma Conde,34.99,34.99,0.0,São Paulo,Sudeste
7891800231083,192112,"Esparadrapo Cremer Microporosa Bege 5cm X 4,5m",Cremer,"Esparadrapo Cremer Microporosa 5,0 x 4,5 Bege",Farma Conde,19.9,19.9,0.0,São Paulo,Sudeste
7891800364958,192104,"Esparadrapo Cremer Microporoso Bege 1,2cm x 4,5m",Cremer,"Esparadrapo Cremer Microporosa 1,2 x 4,5 Bege",Farma Conde,9.29,9.29,0.0,São Paulo,Sudeste
7891800000658,4143,Atadura de Crepom Cremer Tipo Cysne 8cm x 180m,Cremer,Atadura Crepe Cremer Cysne 8cm,Farma Conde,6.39,6.39,0.0,São Paulo,Sudeste
7891800637564,256248,Curativo Cremer Baby Shark 10 Unidades,Cremer,Curativo Cremer Baby Shark com 10 Unidades,Farma Conde,9.45,9.45,0.0,São Paulo,Sudeste
78906440,14282,"Esparadrapo Cremer Impermeável 25cm x4,5m",Cremer,"O Esparadrapo Impermeável Cremer é indicado para fixar curativos, sondas, drenos, cateteres, dispositivos de infusão intravenosa, bandagens, entre outros.",Farma Conde,15.99,15.99,0.0,São Paulo,Sudeste
7891800644463,263053,Curativo Cremer Joelho e Cotovelo 6 Unidades,Cremer,Curativo Cremer Joelho/Cotovelo Com 6 Unidades,Farma Conde,17.99,17.99,0.0,São Paulo,Sudeste
7891800372847,192120,Curativos Cremer Prova D'água 15 Unidades,Cremer,Curativo Cremer C/15 A Prova D Agua,Farma Conde,12.99,12.99,0.0,São Paulo,Sudeste
7891800341935,192146,Curativos Cremer Bege 40 Unidades,Cremer,Curativo Cremer C/40 Bege,Farma Conde,13.49,13.49,0.0,São Paulo,Sudeste
7891800637595,256255,Curativo Cremer Baby Shark 25 Unidades,Cremer,Curativo Cremer Baby Shark com 25 Unidades,Farma Conde,16.59,16.59,0.0,São Paulo,Sudeste
7891800540413,256289,Curativo Cremer Minions 25 Unidades,Cremer,Curativo Cremer Minions com 25 Unidades,Farma Conde,16.59,16.59,0.0,São Paulo,Sudeste
7891800644456,263756,Curativo Cremer Marrom Escuro 10 Unidades,Cremer,Curativo Cremer Marrom Escuro com 10 Unidades,Farma Conde,4.45,4.45,0.0,São Paulo,Sudeste
7891800540406,256263,Curativo Cremer Minions 10 Unidades,Cremer,Curativo Cremer Minions Com 10 Unidades,Farma Conde,9.45,9.45,0.0,São Paulo,Sudeste
7891800341966,891770,Curativos Cremer Redondo 16 Unidades,Cremer,Curativo Transparente Redondo C/16 Cremer,Farma Conde,6.19,6.19,0.0,São Paulo,Sudeste
7891800348378,205203,Curativos Cremer Adventur Time 25 Unidades,Cremer,Curativo Hot Wheels C/25 Cremer,Farma Conde,13.9,13.9,0.0,São Paulo,Sudeste
602883510104,263418,Máscara Medi Company PFF2 Adulto Pink,Medi Company,Máscara PFF2 Adulto Pink,Farma Conde,4.49,4.49,0.0,São Paulo,Sudeste
7896595410217,275610,Máscara Poli Tripla Preta Caixa 50 Unidades,Medi Company,MASCARA POLI TRIPLA PRETA C/50,Farma Conde,29.9,29.9,0.0,São Paulo,Sudeste
602883958845,263434,Máscara PFF2 Adulto Lilás,Medi Company,Máscara PFF2 Adulto Lilás,Farma Conde,4.49,4.49,0.0,São Paulo,Sudeste
7896595410323,263350,Máscara Tripla Infantil Branca Caixa 25 Unidades,Medi Company,Máscara Tripla Infantil Branca coom 25 unidades,Farma Conde,16.9,16.9,0.0,São Paulo,Sudeste
7896595410309,263384,Máscara Tripla Infantil Azul 2 Unidades,Medi Company,Máscara Tripla Infantil Azul Bebê 2 unidades,Farma Conde,16.9,16.9,0.0,São Paulo,Sudeste
602883362703,263376,Máscara Medi Company PFF2 Adulto Branca,Medi Company,Mascara PFF2 Adulto Branca,Farma Conde,4.49,4.49,0.0,São Paulo,Sudeste
609963189038,263483,Máscara PFF2 Infantil Branca,Medi Company,Mascara PFF2 Infantil Branca,Farma Conde,4.49,4.49,0.0,São Paulo,Sudeste
602883510098,263426,Máscara PFF2 Adulto Marinho,Medi Company,Máscara PFF2 Adulto Azul Marinho,Farma Conde,4.49,4.49,0.0,São Paulo,Sudeste
609963189045,263491,Máscara PFF2 Infantil Azul,Medi Company,Máscara PFF2 Infantil Azul Bebê,Farma Conde,4.49,4.49,0.0,São Paulo,Sudeste
609963189069,263467,Máscara PFF2 Infantil Pink,Medi Company,Mascara Pff2 Infantil Pink,Farma Conde,4.49,4.49,0.0,São Paulo,Sudeste
7896595410224,275628,Máscara Medi Company Tripla Azul Caixa 50 Unidades,Medi Company,"""Lave bem as mãos antes de utilizar a máscara.
Coloque o elástico para frente e o aro de metal para cima.
Cubra por completo a boca e o nariz.
Puxe a máscara para baixo do queixo e encaixe o elástico na outra orelha.
Pressione o aro sobre o nariz.
Após a utilização, jogue a máscara no lixo e lave bem as mãos.""",Farma Conde,29.9,29.9,0.0,São Paulo,Sudeste
602883510074,263392,Máscara PFF2 Adulto Rosa,Medi Company,Mascara PFF2 Adulto Rosa Bebê,Farma Conde,4.49,4.49,0.0,São Paulo,Sudeste
609963189007,263459,Máscara PFF2 Infantil Preta,Medi Company,MASCARA PFF2 INFANTIL PRETA,Farma Conde,4.49,4.49,0.0,São Paulo,Sudeste
609963189021,263442,Máscara PFF2 Infantil Rosa,Medi Company,Mascara PFF2 Infantil Rosa Bb,Farma Conde,4.49,4.49,0.0,São Paulo,Sudeste
7896595410316,263368,Máscara Tripla Infantil Rosa Caixa 25 Unidades,Medi Company,Máscara Infantil Descartável Tripla Camada Rosa caixa com 25 unidades,Farma Conde,16.9,16.9,0.0,São Paulo,Sudeste
602883958821,271916,Máscara Medi Company PFF2 Infantil Lilas,Medi Company,MASCARA PFF2 INFANTIL LILAS,Farma Conde,4.49,4.49,0.0,São Paulo,Sudeste
609963189076,263475,Máscara PFF2 Infantil Marinho,Medi Company,Máscara PFF2 Infantil Azul Marinho,Farma Conde,4.49,4.49,0.0,São Paulo,Sudeste
602883510050,263400,Máscara PFF2 Adulto Preta,Medi Company,MASCARA PFF2 ADULTO PRETA,Farma Conde,4.49,4.49,0.0,São Paulo,Sudeste
8965954102231,275636,Máscara Medi Company Tripla Rosa Caixa 50 Unidades,Medi Company,"""Lave bem as mãos antes de utilizar a máscara.
Coloque o elástico para frente e o aro de metal para cima.
Cubra por completo a boca e o nariz.
Puxe a máscara para baixo do queixo e encaixe o elástico na outra orelha.
Pressione o aro sobre o nariz.
Após a utilização, jogue a máscara no lixo e lave bem as mãos.""",Farma Conde,29.9,29.9,0.0,São Paulo,Sudeste
7896595410064,271924,Máscara Medi Company PFF2 Adulto Azul,Medi Company,MASCARA PFF2 ADULTO AZUL BB,Farma Conde,4.49,4.49,0.0,São Paulo,Sudeste
7898601060409,241661,Kestal Munhequeira com Tala de Punho Bilateral Preta,Kestal,Munhequeira Com Tala De Punho Kestal Bilateral Preto,Farma Conde,56.99,56.99,0.0,São Paulo,Sudeste
7898601060300,241497,Kestal Joelheira Ajustável com Hastes de Aço Flexível Preto,Kestal,Joelheira Ajustável Com Hastes Aço Flexível Kestal,Farma Conde,89.9,89.9,0.0,São Paulo,Sudeste
7898601064773,241364,Kestal Colar Cervical Espuma G Azul,Kestal,Colar Cervical Espuma Kestal G Azul,Farma Conde,43.99,43.99,0.0,São Paulo,Sudeste
7898601060379,241851,Kestal Tornozeleira Longa G Preto,Kestal,Tornozeleira Longa Kestal Preto Tamanho G,Farma Conde,38.9,38.9,0.0,São Paulo,Sudeste
7898601060775,241794,Kestal Tipoia Velpeau Estofada Bilateral M Azul,Kestal,Tipoia Velpeau Estofada Bilateral Kest Azul M,Farma Conde,59.9,59.9,0.0,São Paulo,Sudeste
7898601061369,241828,Kestal Tornozeleira Ajustável Preto,Kestal,Tornozeleira Ajustável Kestal Preta Tamanho Único,Farma Conde,46.9,46.9,0.0,São Paulo,Sudeste
7898601062946,241752,Kestal Tipoia Simples G Azul,Kestal,Tipoia Ortopédica Simples Kestal Bilateral G Azul,Farma Conde,34.9,34.9,0.0,São Paulo,Sudeste
7898601062359,241729,Kestal Tala Curta para Punho Bilateral P Preta,Kestal,Tala Curta Punho Bilateral Kestal Preta P,Farma Conde,49.9,49.9,0.0,São Paulo,Sudeste
7898601060362,241869,Kestal Tornozeleira Longa M Preto,Kestal,Tornozeleira Longa Kestal Preto Tamanho M,Farma Conde,38.9,38.9,0.0,São Paulo,Sudeste
7898601060287,241505,Kestal Joelheira Ajustável com Reforço Patelar Preto,Kestal,Joelheira Ajustável Com Reforço Patelar Kestal,Farma Conde,74.9,74.9,0.0,São Paulo,Sudeste
7898601060270,241539,Kestal Joelheira com Orifício e Reforço Patelar G Preta,Kestal,Joelheira Orifício Reforçado Patelar Kestal Preto Grande,Farma Conde,46.9,46.9,0.0,São Paulo,Sudeste
7898601060263,241547,Kestal Joelheira com Orifício e Reforço Patelar M Preta,Kestal,Joelheira Orifício Reforçado Patelar Kestal Preto Medio,Farma Conde,46.9,46.9,0.0,São Paulo,Sudeste
7898601061147,241562,Kestal Joelheira com Orifício G Preto,Kestal,Joelheira Com Orificio Kestal Preto Tamanho G,Farma Conde,36.9,36.9,0.0,São Paulo,Sudeste
7898601060256,241554,Kestal Joelheira com Orifício e Reforço Patelar P Preta,Kestal,Joelheira Orifício Reforçado Patelar Kestal Preto Pequeno,Farma Conde,46.9,46.9,0.0,São Paulo,Sudeste
7898601063332,241471,Kestal Faixa Abdominal 3 Gomos M Bege,Kestal,Faixa Abdominal 3 Gomos Elástica Kestal Bege Tamanho M,Farma Conde,134.99,134.99,0.0,São Paulo,Sudeste
7898601061444,241588,Kestal Joelheira Elástica G Preto,Kestal,Joelheira Elástica Kestal Preta G,Farma Conde,31.69,31.69,0.0,São Paulo,Sudeste
7898601064704,241422,Kestal Educador Postural P Bege,Kestal,Educador Postural Kestal Bege Tamanho P,Farma Conde,70.99,70.99,0.0,São Paulo,Sudeste
7898601064711,241414,Kestal Educador Postural M Bege,Kestal,Educador Postural Kestal Bege Tamanho M,Farma Conde,70.99,70.99,0.0,São Paulo,Sudeste
7898601064728,241406,Kestal Educador Postural G Bege,Kestal,Educador Postural Kestal Bege Tamanho G,Farma Conde,70.99,70.99,0.0,São Paulo,Sudeste
7898601060782,241786,Kestal Tipoia Velpeau Estofada Bilateral G Azul,Kestal,Tipoia Velpeau Estofada Bilateral Kest Azul G,Farma Conde,62.9,62.9,0.0,São Paulo,Sudeste
7898270233623,226100,Meia Attiva 20/30 F 3/4 Natural C/P G,Attiva,Meia 3/4 Attiva Alta Compressão 20-30 Feminina Fechada Natural Tamanho G Sigvaris,Farma Conde,71.99,71.99,0.0,São Paulo,Sudeste
7898270232930,253609,Meia Attiva 2030 Feminina 7/8 Pret Sem Ponteira GG,Attiva,Meia Coxa Feminina Sigvaris Attiva Ponteira Aberta Alta Compressão Tamanho GG cor Preta,Farma Conde,77.18,77.18,0.0,São Paulo,Sudeste
7898270233647,226126,Meia Attiva 20/30 F 3/4 Natural C/P M,Attiva,Meia 3/4 Attiva Alta Compressão 20-30 Feminina Fechada Natural Tamanho M Sigvaris,Farma Conde,71.99,71.99,0.0,São Paulo,Sudeste
7898270232800,226175,Meia Attiva 20/30 F 7/8 Natural C/P M,Attiva,Meia 7/8 Attiva Alta Compressão 20-30 Feminina Fechada Natural Tamanho M Sigvaris,Farma Conde,88.49,88.49,0.0,São Paulo,Sudeste
7898270181115,221093,Meia Attiva 1821 Feminina 3/4 Natural Sem Ponteira G,Attiva,Meia 3/4 Attiva Média Compressão 18-21 Feminina Aberta Tamanho G Sigvaris,Farma Conde,71.99,71.99,0.0,São Paulo,Sudeste
7898270233890,253625,Meia Attiva 2030 Feminina 7/8 Nesc Com Ponteira GG,Attiva,Meia Coxa Feminina Sigvaris Attiva Alta Compressão 20-30Mmhg Natural Escuro Tamanho GG,Farma Conde,77.18,77.18,0.0,São Paulo,Sudeste
7898270181573,220988,Meia Attiva 1821 F Calça Natural C/P M,Attiva,Meia-calça De Compressão 18-21 Attiv Fech Fem Nat-m Sigvaris,Farma Conde,98.99,98.99,0.0,São Paulo,Sudeste
7898270233616,226092,Meia Attiva 20/30 F 3/4 Natural S/P G,Attiva,Meia 3/4 Attiva Alta Compressão 20-30 Feminina Aberta Natural Tamanho G Sigvaris,Farma Conde,71.99,71.99,0.0,São Paulo,Sudeste
7898270181146,221069,Meia Attiva 1821 Feminina 3/4 Natural Com Ponteira G,Attiva,Meia 3/4 Attiva Média Compressão 18-21 Feminina Fechada Tamanho G Sigvaris,Farma Conde,71.99,71.99,0.0,São Paulo,Sudeste
7898270181269,221077,Meia Attiva 1821 Feminina 3/4 Natural Com Ponteira M,Attiva,MEIA AT 1821 F 3/4 NAT C/P M,Farma Conde,71.99,71.99,0.0,São Paulo,Sudeste
7898270181412,220970,Meia Attiva 1821 F Calça Natural C/P G,Attiva,Meia Calça Attiva Média Compressão 18-21 Feminina Fechada Tamanho G Sigvaris,Farma Conde,98.99,98.99,0.0,São Paulo,Sudeste
7898270181672,221002,Meia Attiva 1821 M 3/4 Marrom C/P G,Attiva,Meia 3/4 de Média Compressão Attiva Fechada Masculina Marrom Tamanho G Sigvaris,Farma Conde,86.99,86.99,0.0,São Paulo,Sudeste
7898270181238,221101,Meia Attiva 1821 F 3/4 Natural S/P M,Attiva,MEIA AT 1821 F 3/4 NAT S/P M,Farma Conde,71.99,71.99,0.0,São Paulo,Sudeste
7898270233005,226191,Meia Attiva 20/30 Masculina 3/4 Mar Com Ponteira G,Attiva,Meia 3/4 Attiva Alta Compressão 20-30 Masculina Fechada Marrom Tamanho G Sigvaris,Farma Conde,86.49,86.49,0.0,São Paulo,Sudeste
7898270233913,253633,Meia Attiva 2030 F 7/8 Preta C/P GG,Attiva,Meia Coxa Feminina Sigvaris Attiva Alta Compressão Preta 20-30Mmhg Tamanho GG,Farma Conde,77.18,77.18,0.0,São Paulo,Sudeste
7898270233043,226225,Meia Attiva 20/30 M 3/4 Preta C/P M,Attiva,Meia 3/4 Attiva Alta Compressão 20-30 Masculina Fechada Preta Tamanho M Sigvaris,Farma Conde,86.49,86.49,0.0,São Paulo,Sudeste
7898270233906,253617,Meia Attiva 2030 Feminina 7/8 Natural Com Ponteira GG,Attiva,Meia Coxa Feminina Sigvaris Attiva Ponteira Fechada Alta Compressão Tamanho GG Natural,Farma Conde,77.18,77.18,0.0,São Paulo,Sudeste
7898270233319,226167,Meia Attiva 20/30 F 7/8 Natural S/P M,Attiva,Meia 7/8 Attiva Alta Compressão 20-30 Feminina Aberta Natural Tamanho M Sigvaris,Farma Conde,88.49,88.49,0.0,São Paulo,Sudeste
7898270233609,226142,Meia Attiva 20/30 F 7/8 Natural C/P G,Attiva,Meia 7/8 Attiva Alta Compressão 20-30 Feminina Fechada Natural Tamanho G Sigvaris,Farma Conde,88.49,88.49,0.0,São Paulo,Sudeste
7898270182464,253062,Meia Attiva 2030 F 7/8 Nesc S/P GG,Attiva,Meia Coxa Feminina Sigvaris Attiva Alta Compressão 20-30Mmhg Natural Escuro Tamanho Gg,Farma Conde,77.18,77.18,0.0,São Paulo,Sudeste
7898623354616,225557,Vitamina D+K2MK7 Iogurte 60 Cápsulas,Vitacon,A vitamina D auxilia no funcionamento do sistema imune. Além de auxiliar na formação de ossos e dentes e na absorção de cálcio e fósforo. A vitamina K auxilia na manutenção dos ossos.,Farma Conde,67.37,21.9,0.67,São Paulo,Sudeste
7898623354593,218487,Vitamina D+K2MK7 Cereja Menta 60 Cápsulas,Vitacon,"A vitamina D auxilia no funcionamento do sistema imune. Além de auxiliar na formação de ossos e dentes e na absorção de cálcio e fósforo. A vitamina K auxilia na manutenção dos ossos.

Ingredientes: Vitamina D3, Vitamina K7 (MK7), sorbitol, dextrose, celulose, manitol, croscarmelose, sucralose, polietilenoglicol, dióxido de silício, corante vermelho alure laca, aroma artificial de cereja. 

NÃO CONTEM GLÚTEN.
AROMATIZADO ARTIFICIALMENTE.",Farma Conde,67.37,21.9,0.67,São Paulo,Sudeste
7898623354739,223073,Vitacon C+D+Zinco Caixa 30 Comprimidos Efervescentes,Vitacon,Vitacon C+D+Zinco Kit 30 Comprimidos,Farma Conde,102.03,35.9,0.65,São Paulo,Sudeste
7898623352957,186551,Vitacon Ad 20ml,Vitacon,Vitacon Ad 20ml,Farma Conde,21.36,18.9,0.12,São Paulo,Sudeste
7898623353985,201574,Vitacon C Gotas 20ml,Vitacon,"Auxilia na absorção de ferro dos alimentos.
Auxilia no funcionamento do sistema imune.
Auxilia no metabolismo de proteínas e gorduras.",Farma Conde,24.25,16.5,0.32,São Paulo,Sudeste
7898623356917,256982,Vitacon C+ Arginina Caixa 10 Comprimidos Efervescentes,Vitacon,VITACON C+ARGININA 10S,Farma Conde,22.88,15.99,0.30000000000000004,São Paulo,Sudeste
7898526012521,126565,Vitacon D Gotas Frasco 20ml,Vitacon,A vitamina D auxilia no funcionamento do sistema imune. Além de auxiliar na formação de ossos e dentes e na absorção de cálcio e fósforo.,Farma Conde,55.35,17.9,0.68,São Paulo,Sudeste
7898623355170,233817,Vitacon Prostamini 30S Mcg,Vitacon,Vitacon Prostamini 30 Cápsulas.,Farma Conde,77.0,42.99,0.44,São Paulo,Sudeste
7898623353527,199224,Vitacon Tônico Frasco 400ml,Vitacon,VITACON TONICO 400ML MCG,Farma Conde,39.25,19.9,0.49,São Paulo,Sudeste
7898623357488,266916,Vitacon Zinc Kids Guaraná 75ml,Vitacon,VITACON ZINC KIDS GUARANA 75ML,Farma Conde,28.6,21.49,0.25,São Paulo,Sudeste
7898623355804,229336,Vitacon C+D+Zinco 30 Cápsulas,Vitacon,Vitacon Vitamina C + D + Zinco 30 cápsulas gelatinosas,Farma Conde,67.37,25.29,0.62,São Paulo,Sudeste
7891058022730,219378,Os-Cal D Caixa 60 Comprimidos Revestidos,Os-Cal,"Os-Cal 500 +D é um suplemento à base de cálcio e vitamina D. O cálcio é um mineral essencial ao organismo e sua função está relacionada à mineralização, formação, manutenção e rigidez da estrutura de ossos e dentes.",Farma Conde,128.99,116.99,0.09,São Paulo,Sudeste
7891058002343,59691,Os-Cal 500mg 60 Comprimidos,Os-Cal,"Oscal age como complemento das necessidades orgânicas de cálcio, em estados deficientes e para o tratamento de hipocalcemia. Prevenção e tratamento da osteoporose.",Farma Conde,104.16,92.9,0.11,São Paulo,Sudeste
7891058018573,137455,Os-Cal Kids Suspensão 150ml,Os-Cal,"Oscal Kids é um suplemento à base de Cálcio, Vitaminas D, K, B12, C e Magnésio para crianças de 4 a 10 anos.",Farma Conde,34.89,34.89,0.0,São Paulo,Sudeste
7891058011550,100073,Os-Cal D 60 Comprimidos,Os-Cal,"Os-Cal 500 +D é um suplemento à base de cálcio e vitamina D. O cálcio é um mineral essencial ao organismo e sua função está relacionada à mineralização, formação, manutenção e rigidez da estrutura de ossos e dentes.",Farma Conde,111.01,85.22,0.23,São Paulo,Sudeste
7891058020576,177931,Os-Cal CIT Caixa 30 Envelopes 3g,Os-Cal,"Os-Cal Cit é um complemento das necessidades orgânicas de cálcio, em estados deficientes e para o tratamento de hipocalcemia. Prevenção e tratamento da osteoporose.",Farma Conde,102.08,102.08,0.0,São Paulo,Sudeste
7891025115632,284307,YoPRO Bebida Láctea Protein Sabor Banana Frasco 250ml,SUPORTT PROD NUTRIC,Produto pronto para consumo.,Farma Conde,10.99,8.99,0.18,São Paulo,Sudeste
7891025115656,284281,YoPRO Bebida Láctea Protein Sabor Chocolate Frasco 250ml,SUPORTT PROD NUTRIC,Produto pronto para consumo.,Farma Conde,10.99,8.99,0.18,São Paulo,Sudeste
7891025122067,284299,YoPRO Bebida Láctea Protein Sabor Morango Frasco 250ml,SUPORTT PROD NUTRIC,Produto pronto para consumo.,Farma Conde,10.99,8.99,0.18,São Paulo,Sudeste
7891025118985,284878,YoPRO Bebida Láctea Protein Sabor Milkshake de Baunilha Frasco 250ml,SUPORTT PROD NUTRIC,"Disponível em tetrapakde 250 ml,YoPROUHT 25gé uma bebida láctea super prática, vem pronto para beber e ainda não precisa de refrigeração – pode ser consumida gelada ou em temperatura ambiente.",Farma Conde,14.29,14.29,0.0,São Paulo,Sudeste
7891025118978,284877,YoPRO Bebida Láctea UHT Sabor Chocolate Frasco 250mlFemiane Caixa 63 Drágeas,SUPORTT PROD NUTRIC,"Disponível em tetrapakde 250 ml,YoPROUHT 25gé uma bebida láctea super prática, vem pronto para beber e ainda não precisa de refrigeração – pode ser consumida gelada ou em temperatura ambiente.",Farma Conde,14.29,14.29,0.0,São Paulo,Sudeste
7891058021702,192559,Pharmaton Complex 60 Cápsulas Gelatinosas,Pharmaton,Pharmaton Complex é um multivitamínico composto por 23 vitaminas e minerais com vitaminas do Complexo B que auxiliam no metabolismo energético.,Farma Conde,137.75,123.0,0.11,São Paulo,Sudeste
7891058021726,192542,Pharmaton Complex 30 Cápsulas Gelatinosas,Pharmaton,"Pharmaton Complex é um multivitamínico composto por 23 vitaminas e minerais com vitaminas do Complexo B, que auxiliam no metabolismo energético.",Farma Conde,73.58,67.99,0.08,São Paulo,Sudeste
7891058021696,160986,Pharmaton 50+ Caixa 30 Cápsulas,Pharmaton,"Pharmaton® 50 é um multivitamínico cuja fórmula completa e equilibrada com vitaminas, minerais essenciais, ácidos gordos ómega 3.",Farma Conde,85.99,83.99,0.02,São Paulo,Sudeste
7891058022631,220558,Pharmaton Energy 60 Comprimidos,Pharmaton,Pharmaton Energy 60s,Farma Conde,199.09,177.99,0.11,São Paulo,Sudeste
7891058022693,220475,Pharmaton Mulher 30 Cápsulas,Pharmaton,"Pharmaton Mulher é um suplemento alimentar de vitaminas, minerais e ômega 3 indicado para suprir as necessidades do organismo no caso de deficiência desses componentes.",Farma Conde,86.99,78.99,0.09,São Paulo,Sudeste
